T_H,theta,jz_mean,jz_var,d_jz_analytical,d_jz_numerical,delta_theta_analytical,delta_theta_numerical,delta_theta_theory,is_fringe_extremum,abs_sin
0.1,0.5,-0.4993751302,0.0006244793402,0.002498958464,0.002498958485,10,9.999999916,10,False,0.04997916927
0.1013939458,0.5,-0.4993575918,0.0006419954668,0.002569082228,0.002569082169,9.862521795,9.862522019,9.862521795,False,0.05067525892
0.1028073224,0.5,-0.4993395613,0.0006600024725,0.002641172881,0.002641172892,9.726933615,9.726933576,9.726933615,False,0.05138102655
0.1042404007,0.5,-0.4993210249,0.0006785140892,0.002715285542,0.002715285552,9.593209478,9.593209444,9.593209478,False,0.052096606
0.1056934554,0.5,-0.4993019683,0.0006975444318,0.002791476874,0.002791476855,9.461323756,9.46132382,9.461323756,False,0.05282213293
0.1071667648,0.5,-0.499282377,0.000717108008,0.002869805122,0.002869805088,9.331251175,9.331251286,9.331251175,False,0.05355774484
0.1086606114,0.5,-0.499262236,0.0007372197301,0.002950330161,0.002950330175,9.202966809,9.202966767,9.202966809,False,0.0543035811
0.1101752814,0.5,-0.4992415298,0.0007578949255,0.003033113541,0.003033113621,9.076446073,9.076445833,9.076446073,False,0.05505978298
0.1117110651,0.5,-0.4992202426,0.0007791493487,0.003118218533,0.003118218544,8.951664721,8.951664687,8.951664721,False,0.05582649366
0.1132682567,0.5,-0.4991983582,0.0008009991926,0.003205710174,0.00320571017,8.828598841,8.828598855,8.828598841,False,0.05660385826
0.1148471548,0.5,-0.4991758597,0.0008234611009,0.003295655324,0.003295655276,8.707224849,8.707224975,8.707224849,False,0.05739202387
0.1164480618,0.5,-0.49915273,0.0008465521805,0.003388122708,0.003388122671,8.587519485,8.587519579,8.587519485,False,0.05819113955
0.1180712847,0.5,-0.4991289513,0.0008702900143,0.003483182974,0.003483182964,8.469459808,8.469459831,8.469459808,False,0.0590013564
0.1197171343,0.5,-0.4991045054,0.0008946926741,0.003580908741,0.003580908681,8.353023195,8.353023337,8.353023195,False,0.05982282755
0.1213859263,0.5,-0.4990793737,0.0009197787344,0.003681374662,0.003681374594,8.238187331,8.238187483,8.238187331,False,0.0606557082
0.1230779803,0.5,-0.4990535369,0.0009455672858,0.00378465747,0.003784657449,8.124930211,8.124930257,8.124930211,False,0.06150015564
0.1247936205,0.5,-0.4990269753,0.0009720779497,0.003890836046,0.003890836042,8.013230128,8.013230137,8.013230128,False,0.06235632926
0.1265331759,0.5,-0.4989996684,0.0009993308926,0.003999991472,0.003999991449,7.903065679,7.903065723,7.903065679,False,0.06322439063
0.1282969798,0.5,-0.4989715955,0.001027346841,0.004112207093,0.004112207075,7.79441575,7.794415784,7.79441575,False,0.06410450347
0.1300853701,0.5,-0.4989427351,0.001056147097,0.004227568583,0.004227568573,7.687259522,7.68725954,7.687259522,False,0.06499683369
0.1318986896,0.5,-0.498913065,0.001085753555,0.004346164008,0.004346163984,7.581576458,7.581576499,7.581576458,False,0.06590154945
0.1337372858,0.5,-0.4988825626,0.001116188715,0.00446808389,0.004468083875,7.477346305,7.477346331,7.477346305,False,0.06681882114
0.1356015111,0.5,-0.4988512046,0.001147475702,0.00459342128,0.00459342131,7.37454909,7.374549042,7.37454909,False,0.06774882144
0.1374917226,0.5,-0.4988189669,0.001179638282,0.004722271822,0.004722271851,7.273165113,7.273165067,7.273165113,False,0.06869172534
0.1394082826,0.5,-0.4987858249,0.001212700882,0.004854733831,0.004854733837,7.173174944,7.173174935,7.173174944,False,0.06964771015
0.1413515585,0.5,-0.4987517533,0.001246688604,0.004990908363,0.004990908464,7.074559423,7.074559279,7.074559423,False,0.07061695557
0.1433219226,0.5,-0.498716726,0.001281627244,0.005130899293,0.005130899289,6.97729965,6.977299655,6.97729965,False,0.07159964368
0.1453197524,0.5,-0.4986807162,0.001317543314,0.005274813392,0.005274813419,6.881376986,6.88137695,6.881376986,False,0.07259595896
0.147345431,0.5,-0.4986436964,0.001354464062,0.005422760407,0.005422760407,6.786773051,6.78677305,6.786773051,False,0.07360608838
0.1493993464,0.5,-0.4986056383,0.001392417485,0.005574853144,0.005574853079,6.693469713,6.693469791,6.693469713,False,0.07463022135
0.1514818922,0.5,-0.4985665128,0.001431432358,0.005731207554,0.005731207564,6.601449093,6.601449081,6.601449093,False,0.07566854982
0.1535934677,0.5,-0.4985262899,0.00147153825,0.005891942816,0.005891942823,6.510693555,6.510693548,6.510693555,False,0.07672126824
0.1557344773,0.5,-0.498484939,0.001512765548,0.00605718143,0.006057181506,6.421185709,6.421185628,6.421185709,False,0.07778857367
0.1579053314,0.5,-0.4984424285,0.001555145478,0.006227049307,0.006227049348,6.3329084,6.332908359,6.3329084,False,0.07887066574
0.1601064461,0.5,-0.4983987258,0.001598710128,0.006401675865,0.006401675856,6.245844712,6.245844721,6.245844712,False,0.0799677467
0.1623382432,0.5,-0.4983537975,0.001643492471,0.006581194121,0.006581194145,6.15997796,6.159977938,6.15997796,False,0.08108002147
0.1646011502,0.5,-0.4983076094,0.001689526389,0.006765740797,0.006765740829,6.075291689,6.07529166,6.075291689,False,0.08220769767
0.166895601,0.5,-0.4982601261,0.0017368467,0.006955456417,0.006955456489,5.991769669,5.991769608,5.991769669,False,0.08335098559
0.1692220352,0.5,-0.4982113114,0.00178548918,0.007150485415,0.007150485398,5.909395895,5.909395909,5.909395895,False,0.08451009832
0.1715808986,0.5,-0.498161128,0.00183549059,0.00735097624,0.007350976217,5.828154581,5.8281546,5.828154581,False,0.0856852517
0.1739726432,0.5,-0.4981095374,0.001886888703,0.007557081468,0.007557081461,5.748030158,5.748030164,5.748030158,False,0.08687666437
0.1763977275,0.5,-0.4980565005,0.001939722332,0.007768957916,0.007768957977,5.669007271,5.669007226,5.669007271,False,0.08808455783
0.1788566162,0.5,-0.4980019765,0.001994031355,0.007986766756,0.007986766776,5.591070777,5.591070763,5.591070777,False,0.08930915643
0.1813497804,0.5,-0.497945924,0.002049856748,0.008210673641,0.008210673669,5.514205739,5.514205721,5.514205739,False,0.09055068743
0.183877698,0.5,-0.4978883001,0.002107240611,0.008440848819,0.008440848825,5.438397428,5.438397424,5.438397428,False,0.09180938102
0.1864408534,0.5,-0.4978290608,0.002166226198,0.008677467266,0.0086774673,5.363631317,5.363631295,5.363631317,False,0.09308547035
0.1890397378,0.5,-0.4977681609,0.00222685795,0.008920708814,0.008920708838,5.289893076,5.289893061,5.289893076,False,0.09437919157
0.1916748492,0.5,-0.497705554,0.002289181528,0.009170758282,0.009170758292,5.217168576,5.21716857,5.217168576,False,0.09569078384
0.1943466927,0.5,-0.4976411922,0.00235324384,0.009427805615,0.00942780562,5.145443878,5.145443876,5.145443878,False,0.09702048938
0.1970557802,0.5,-0.4975750264,0.002419093079,0.009692046026,0.009692046027,5.074705239,5.074705239,5.074705239,False,0.09836855349
0.1998026309,0.5,-0.4975070062,0.002486778757,0.009963680132,0.009963680048,5.004939103,5.004939145,5.004939103,False,0.0997352246
0.2025877712,0.5,-0.4974370797,0.002556351736,0.01024291411,0.01024291402,4.936132098,4.936132145,4.936132098,False,0.1011207543
0.2054117348,0.5,-0.4973651935,0.00262786427,0.01052995986,0.01052995982,4.86827104,4.868271056,4.86827104,False,0.1025253972
0.208275063,0.5,-0.4972912929,0.002701370035,0.01082503511,0.01082503509,4.801342924,4.801342933,4.801342924,False,0.1039494115
0.2111783044,0.5,-0.4972153214,0.002776924174,0.01112836366,0.0111283637,4.735334923,4.735334903,4.735334923,False,0.1053930581
0.2141220155,0.5,-0.4971372212,0.002854583329,0.01144017546,0.01144017547,4.670234388,4.670234381,4.670234388,False,0.1068566017
0.2171067603,0.5,-0.4970569327,0.002934405683,0.01176070684,0.01176070677,4.606028844,4.60602887,4.606028844,False,0.1083403098
0.2201331107,0.5,-0.4969743947,0.003016451003,0.01209020065,0.0120902007,4.542705986,4.542705966,4.542705986,False,0.1098444537
0.2232016469,0.5,-0.4968895444,0.003100780677,0.01242890645,0.01242890649,4.48025368,4.480253667,4.48025368,False,0.1113693077
0.2263129568,0.5,-0.4968023171,0.003187457759,0.0127770807,0.0127770807,4.418659956,4.418659958,4.418659956,False,0.1129151497
0.2294676367,0.5,-0.4967126463,0.003276547014,0.01313498693,0.01313498701,4.357913012,4.357912983,4.357913012,False,0.1144822609
0.2326662911,0.5,-0.4966204638,0.003368114959,0.01350289592,0.01350289597,4.298001206,4.29800119,4.298001206,False,0.1160709259
0.2359095331,0.5,-0.4965256993,0.003462229911,0.01388108594,0.013881086,4.238913057,4.238913038,4.238913057,False,0.1176814329
0.239197984,0.5,-0.4964282808,0.003558962032,0.01426984292,0.01426984289,4.180637241,4.18063725,4.180637241,False,0.1193140735
0.2425322742,0.5,-0.496328134,0.003658383379,0.01466946066,0.01466946073,4.123162591,4.123162571,4.123162591,False,0.1209691428
0.2459130425,0.5,-0.4962251828,0.003760567952,0.01508024105,0.015080241,4.066478092,4.066478104,4.066478092,False,0.1226469397
0.249340937,0.5,-0.4961193488,0.003865591742,0.01550249427,0.01550249418,4.010572881,4.010572906,4.010572881,False,0.1243477662
0.2528166144,0.5,-0.4960105515,0.003973532784,0.01593653906,0.01593653903,3.955436245,3.955436251,3.955436245,False,0.1260719284
0.2563407409,0.5,-0.4958987082,0.00408447121,0.01638270288,0.01638270283,3.901057617,3.901057629,3.901057617,False,0.1278197357
0.2599139918,0.5,-0.4957837338,0.004198489302,0.0168413222,0.01684132214,3.847426577,3.847426591,3.847426577,False,0.1295915013
0.2635370519,0.5,-0.4956655409,0.004315671544,0.01731274273,0.01731274266,3.794532847,3.794532863,3.794532847,False,0.1313875419
0.2672106155,0.5,-0.4955440397,0.004436104682,0.01779731964,0.01779731953,3.742366291,3.742366312,3.742366291,False,0.1332081782
0.2709353866,0.5,-0.4954191379,0.004559877778,0.01829541784,0.01829541782,3.690916911,3.690916914,3.690916911,False,0.1350537342
0.2747120789,0.5,-0.4952907406,0.004687082272,0.01880741224,0.01880741229,3.640174847,3.640174836,3.640174847,False,0.1369245379
0.2785414163,0.5,-0.4951587503,0.004817812038,0.019333688,0.01933368801,3.590130377,3.590130374,3.590130377,False,0.1388209212
0.2824241326,0.5,-0.4950230667,0.004952163444,0.01987464081,0.01987464082,3.540773909,3.540773908,3.540773909,False,0.1407432193
0.2863609719,0.5,-0.4948835869,0.005090235421,0.0204306772,0.02043067721,3.492095985,3.492095983,3.492095985,False,0.1426917716
0.2903526885,0.5,-0.494740205,0.005232129518,0.02100221474,0.02100221475,3.444087276,3.444087276,3.444087276,False,0.1446669211
0.2944000475,0.5,-0.4945928123,0.005377949974,0.02158968246,0.02158968249,3.396738582,3.396738578,3.396738582,False,0.1466690148
0.2985038245,0.5,-0.494441297,0.005527803779,0.02219352103,0.02219352105,3.35004083,3.350040827,3.35004083,False,0.1486984032
0.3026648059,0.5,-0.4942855443,0.005681800744,0.02281418314,0.02281418315,3.30398507,3.303985068,3.30398507,False,0.150755441
0.3068837892,0.5,-0.4941254359,0.005840053572,0.02345213381,0.02345213374,3.258562476,3.258562486,3.258562476,False,0.1528404864
0.3111615828,0.5,-0.4939608508,0.006002677922,0.02410785067,0.02410785069,3.213764344,3.213764342,3.213764344,False,0.1549539018
0.3154990065,0.5,-0.4937916641,0.006169792486,0.02478182436,0.02478182434,3.169582089,3.169582091,3.169582089,False,0.1570960532
0.3198968915,0.5,-0.4936177478,0.006341519061,0.0254745588,0.02547455877,3.126007243,3.126007247,3.126007243,False,0.1592673107
0.3243560807,0.5,-0.4934389703,0.006517982623,0.02618657159,0.02618657163,3.083031457,3.083031451,3.083031457,False,0.1614680479
0.3288774286,0.5,-0.4932551962,0.006699311399,0.02691839432,0.02691839432,3.040646493,3.040646494,3.040646493,False,0.1636986426
0.3334618016,0.5,-0.4930662867,0.006885636951,0.02767057299,0.02767057294,2.998844231,2.998844237,2.998844231,False,0.1659594764
0.3381100782,0.5,-0.4928720988,0.007077094251,0.02844366834,0.02844366834,2.957616659,2.957616659,2.957616659,False,0.1682509346
0.3428231494,0.5,-0.4926724858,0.007273821757,0.02923825622,0.02923825612,2.916955876,2.916955886,2.916955876,False,0.1705734066
0.3476019182,0.5,-0.4924672969,0.0074759615,0.03005492804,0.03005492805,2.87685409,2.876854089,2.87685409,False,0.1729272853
0.3524473004,0.5,-0.4922563771,0.007683659166,0.0308942911,0.0308942911,2.837303617,2.837303617,2.837303617,False,0.1753129678
0.3573602246,0.5,-0.4920395673,0.007897064176,0.03175696907,0.03175696919,2.798296876,2.798296865,2.798296876,False,0.1777308547
0.3623416323,0.5,-0.4918167039,0.008116329772,0.03264360234,0.0326436024,2.759826392,2.759826387,2.759826392,False,0.1801813506
0.3673924782,0.5,-0.4915876187,0.008341613107,0.03355484847,0.03355484851,2.721884795,2.721884792,2.721884795,False,0.1826648637
0.3725137301,0.5,-0.4913521392,0.00857307533,0.03449138267,0.03449138267,2.684464811,2.684464811,2.684464811,False,0.1851818061
0.3777063695,0.5,-0.4911100878,0.008810881673,0.03545389817,0.03545389818,2.647559271,2.64755927,2.647559271,False,0.1877325936
0.3829713914,0.5,-0.4908612823,0.009055201545,0.03644310675,0.0364431067,2.611161101,2.611161104,2.611161101,False,0.1903176455
0.3883098049,0.5,-0.4906055354,0.009306208622,0.03745973914,0.0374597392,2.575263327,2.575263323,2.575263327,False,0.1929373849
0.393722633,0.5,-0.4903426547,0.009564080937,0.03850454556,0.03850454564,2.539859069,2.539859064,2.539859069,False,0.1955922385
0.399210913,0.5,-0.4900724426,0.009829000978,0.03957829616,0.03957829614,2.504941542,2.504941543,2.504941542,False,0.1982826364
0.4047756966,0.5,-0.489794696,0.01010115578,0.04068178153,0.04068178142,2.470504055,2.470504062,2.470504055,False,0.2010090125
0.4104180503,0.5,-0.4895092062,0.01038073701,0.04181581321,0.04181581326,2.436540009,2.436540007,2.436540009,False,0.2037718038
0.4161390553,0.5,-0.4892157591,0.01066794109,0.04298122423,0.0429812243,2.403042894,2.40304289,2.403042894,False,0.206571451
0.4219398081,0.5,-0.4889141343,0.01096296927,0.04417886959,0.04417886951,2.370006292,2.370006296,2.370006292,False,0.2094083978
0.4278214202,0.5,-0.4886041059,0.01126602772,0.04540962682,0.04540962681,2.337423871,2.337423872,2.337423871,False,0.2122830914
0.4337850188,0.5,-0.4882854414,0.01157732768,0.04667439657,0.04667439657,2.305289387,2.305289387,2.305289387,False,0.2151959821
0.4398317467,0.5,-0.4879579024,0.01189708548,0.0479741031,0.04797410305,2.273596682,2.273596685,2.273596682,False,0.2181475233
0.4459627627,0.5,-0.4876212437,0.01222552271,0.04930969491,0.04930969483,2.242339683,2.242339687,2.242339683,False,0.2211381713
0.4521792417,0.5,-0.4872752135,0.01256286626,0.05068214528,0.05068214523,2.2115124,2.211512402,2.2115124,False,0.2241683855
0.4584823751,0.5,-0.4869195534,0.01290934849,0.0520924529,0.05209245293,2.181108924,2.181108923,2.181108924,False,0.2272386278
0.4648733708,0.5,-0.4865539978,0.01326520727,0.05354164244,0.05354164237,2.15112343,2.151123433,2.15112343,False,0.2303493631
0.4713534535,0.5,-0.4861782738,0.01363068609,0.05503076518,0.05503076528,2.121550171,2.121550168,2.121550171,False,0.2335010586
0.477923865,0.5,-0.4857921014,0.0140060342,0.05656089966,0.05656089969,2.09238348,2.092383479,2.09238348,False,0.2366941841
0.4845858645,0.5,-0.4853951929,0.01439150667,0.05813315225,0.05813315221,2.063617768,2.063617769,2.063617768,False,0.2399292118
0.4913407286,0.5,-0.4849872529,0.01478736448,0.05974865788,0.05974865794,2.035247521,2.035247519,2.035247521,False,0.2432066157
0.4981897519,0.5,-0.484567978,0.01519387467,0.06140858063,0.06140858066,2.007267304,2.007267302,2.007267304,False,0.2465268721
0.5051342469,0.5,-0.4841370566,0.01561131039,0.06311411443,0.06311411449,1.979671753,1.979671751,1.979671753,False,0.2498904591
0.5121755443,0.5,-0.4836941689,0.01603995101,0.06486648374,0.06486648368,1.952455581,1.952455583,1.952455581,False,0.2532978564
0.5193149937,0.5,-0.4832389862,0.01648008224,0.06666694422,0.06666694422,1.925613572,1.925613572,1.925613572,False,0.2567495452
0.526553963,0.5,-0.4827711713,0.01693199617,0.06851678343,0.06851678344,1.899140582,1.899140582,1.899140582,False,0.260246008
0.5338938397,0.5,-0.4822903779,0.0173959914,0.07041732157,0.07041732158,1.873031539,1.873031538,1.873031539,False,0.2637877283
0.5413360303,0.5,-0.4817962504,0.01787237315,0.07236991216,0.07236991217,1.847281437,1.847281437,1.847281437,False,0.2673751907
0.548881961,0.5,-0.4812884236,0.01836145327,0.07437594277,0.07437594277,1.821885343,1.821885344,1.821885343,False,0.2710088801
0.5565330778,0.5,-0.480766523,0.01886355041,0.07643683578,0.07643683581,1.796838391,1.79683839,1.796838391,False,0.274689282
0.5642908471,0.5,-0.4802301635,0.01937899004,0.07855404909,0.07855404918,1.772135779,1.772135777,1.772135779,False,0.278416882
0.5721567555,0.5,-0.4796789504,0.01990810455,0.08072907689,0.08072907687,1.747772774,1.747772775,1.747772774,False,0.2821921654
0.5801323104,0.5,-0.4791124781,0.02045123333,0.08296345043,0.0829634505,1.723744708,1.723744707,1.723744708,False,0.2860156173
0.5882190402,0.5,-0.4785303305,0.02100872282,0.08525873876,0.08525873876,1.700046975,1.700046975,1.700046975,False,0.2898877219
0.5964184946,0.5,-0.4779320803,0.02158092659,0.08761654951,0.08761654949,1.676675035,1.676675035,1.676675035,False,0.2938089623
0.6047322449,0.5,-0.4773172893,0.02216820537,0.09003852966,0.09003852966,1.653624407,1.653624407,1.653624407,False,0.2977798204
0.6131618845,0.5,-0.4766855073,0.02277092714,0.09252636635,0.09252636637,1.630890676,1.630890675,1.630890676,False,0.3018007762
0.6217090286,0.5,-0.4760362726,0.02338946714,0.09508178763,0.09508178758,1.608469483,1.608469484,1.608469483,False,0.3058723076
0.6303753153,0.5,-0.4753691114,0.02402420795,0.09770656326,0.09770656328,1.586356534,1.586356533,1.586356534,False,0.30999489
0.6391624053,0.5,-0.4746835372,0.02467553948,0.1004025055,0.1004025056,1.564547589,1.564547588,1.564547589,False,0.3141689958
0.6480719826,0.5,-0.4739790512,0.02534385899,0.1031714699,0.1031714699,1.543038469,1.54303847,1.543038469,False,0.3183950941
0.6571057546,0.5,-0.4732551414,0.02602957114,0.1060153562,0.1060153562,1.521825053,1.521825053,1.521825053,False,0.3226736502
0.6662654525,0.5,-0.4725112824,0.02673308797,0.1089361088,0.1089361088,1.500903276,1.500903276,1.500903276,False,0.3270051251
0.6755528315,0.5,-0.4717469355,0.02745482889,0.111935718,0.111935718,1.480269127,1.480269126,1.480269127,False,0.331389975
0.6849696716,0.5,-0.4709615476,0.02819522067,0.1150162203,0.1150162203,1.459918652,1.459918652,1.459918652,False,0.3358286507
0.6945177774,0.5,-0.4701545518,0.0289546974,0.1181796997,0.1181796997,1.439847953,1.439847953,1.439847953,False,0.3403215973
0.7041989785,0.5,-0.4693253664,0.02973370045,0.1214282879,0.1214282879,1.420053182,1.420053182,1.420053182,False,0.3448692532
0.7140151304,0.5,-0.4684733947,0.03053267843,0.1247641657,0.1247641656,1.400530545,1.400530546,1.400530545,False,0.34947205
0.7239681141,0.5,-0.4675980249,0.03135208707,0.128189563,0.128189563,1.381276303,1.381276303,1.381276303,False,0.3541304114
0.734059837,0.5,-0.4666986296,0.03219238916,0.1317067604,0.1317067603,1.362286764,1.362286765,1.362286764,False,0.3588447529
0.744292233,0.5,-0.4657745651,0.03305405446,0.1353180891,0.1353180892,1.34355829,1.343558289,1.34355829,False,0.3636154808
0.7546672631,0.5,-0.4648251719,0.03393755954,0.1390259321,0.1390259321,1.325087292,1.325087292,1.325087292,False,0.3684429917
0.7651869155,0.5,-0.4638497735,0.03484338763,0.1428327248,0.1428327248,1.30687023,1.30687023,1.30687023,False,0.3733276718
0.7758532061,0.5,-0.4628476764,0.03577202849,0.1467409557,0.1467409557,1.288903612,1.288903612,1.288903612,False,0.3782698957
0.786668179,0.5,-0.4618181696,0.03672397819,0.1507531667,0.1507531666,1.271183997,1.271183997,1.271183997,False,0.3832700259
0.7976339068,0.5,-0.4607605247,0.03769973889,0.1548719542,0.1548719541,1.253707987,1.253707988,1.253707987,False,0.388328412
0.8087524909,0.5,-0.4596739947,0.03869981862,0.1590999694,0.1590999693,1.236472235,1.236472236,1.236472235,False,0.3934453894
0.820026062,0.5,-0.4585578142,0.03972473101,0.1634399188,0.1634399188,1.219473437,1.219473436,1.219473437,False,0.3986212789
0.8314567806,0.5,-0.4574111991,0.04077499497,0.1678945649,0.1678945649,1.202708335,1.202708335,1.202708335,False,0.4038563852
0.8430468372,0.5,-0.4562333456,0.04185113439,0.1724667266,0.1724667266,1.186173716,1.186173716,1.186173716,False,0.409150996
0.8547984529,0.5,-0.4550234304,0.04295367775,0.1771592793,0.1771592792,1.169866413,1.169866413,1.169866413,False,0.4145053811
0.8667138797,0.5,-0.4537806103,0.04408315776,0.1819751557,0.1819751557,1.1537833,1.1537833,1.1537833,False,0.4199197912
0.8787954012,0.5,-0.4525040211,0.04524011089,0.186917346,0.186917346,1.137921294,1.137921294,1.137921294,False,0.4253944564
0.8910453325,0.5,-0.4511927782,0.04642507694,0.1919888979,0.1919888979,1.122277356,1.122277356,1.122277356,False,0.4309295856
0.9034660212,0.5,-0.4498459753,0.04763859847,0.1971929171,0.1971929171,1.106848489,1.106848489,1.106848489,False,0.4365253645
0.9160598475,0.5,-0.4484626848,0.0488812203,0.2025325671,0.202532567,1.091631734,1.091631734,1.091631734,False,0.4421819549
0.928829225,0.5,-0.4470419568,0.05015348889,0.2080110693,0.2080110694,1.076624177,1.076624177,1.076624177,False,0.4478994927
0.9417766007,0.5,-0.4455828187,0.05145595166,0.2136317033,0.2136317033,1.061822941,1.061822941,1.061822941,False,0.453678087
0.9549044558,0.5,-0.4440842754,0.05278915634,0.2193978061,0.2193978062,1.04722519,1.04722519,1.04722519,False,0.4595178183
0.968215306,0.5,-0.4425453082,0.05415365016,0.2253127724,0.2253127723,1.032828126,1.032828126,1.032828126,False,0.4654187369
0.9817117023,0.5,-0.4409648749,0.0555499791,0.2313800539,0.2313800539,1.01862899,1.01862899,1.01862899,False,0.4713808613
0.995396231,0.5,-0.4393419091,0.05697868694,0.237603159,0.237603159,1.004625062,1.004625062,1.004625062,False,0.4774041765
1.009271515,0.5,-0.4376753198,0.0584403144,0.2439856521,0.2439856522,0.9908136567,0.9908136563,0.9908136567,False,0.4834886323
1.023340212,0.5,-0.4359639915,0.05993539808,0.250531153,0.250531153,0.9771921284,0.9771921286,0.9771921284,False,0.4896341413
1.03760502,0.5,-0.4342067832,0.06146446944,0.2572433358,0.2572433358,0.9637578664,0.9637578664,0.9637578664,False,0.4958405769
1.052068671,0.5,-0.4324025282,0.0630280536,0.264125928,0.264125928,0.9505082962,0.9505082962,0.9505082962,False,0.5021077717
1.066733938,0.5,-0.4305500341,0.06462666817,0.2711827094,0.2711827093,0.9374408788,0.9374408789,0.9374408788,False,0.5084355148
1.08160363,0.5,-0.4286480818,0.06626082194,0.2784175104,0.2784175104,0.9245531098,0.9245531099,0.9245531098,False,0.5148235501
1.096680598,0.5,-0.426695426,0.06793101347,0.2858342108,0.2858342108,0.9118425196,0.9118425199,0.9118425196,False,0.521271574
1.111967731,0.5,-0.4246907938,0.06963772964,0.293436738,0.293436738,0.8993066723,0.8993066725,0.8993066723,False,0.5277792328
1.127467958,0.5,-0.4226328855,0.0713814441,0.3012290647,0.3012290647,0.8869431656,0.8869431655,0.8869431656,False,0.5343461204
1.14318425,0.5,-0.4205203734,0.07316261557,0.309215207,0.309215207,0.8747496302,0.8747496302,0.8747496302,False,0.5409717759
1.159119619,0.5,-0.418351902,0.07498168613,0.3173992218,0.3173992219,0.8627237292,0.8627237291,0.8627237292,False,0.5476556806
1.175277117,0.5,-0.4161260875,0.07683907933,0.3257852044,0.3257852044,0.8508631583,0.8508631583,0.8508631583,False,0.5543972559
1.191659843,0.5,-0.4138415177,0.07873519823,0.334377285,0.3343772851,0.8391656443,0.8391656443,0.8391656443,False,0.5611958597
1.208270935,0.5,-0.4114967517,0.08067042331,0.343179626,0.343179626,0.8276289456,0.8276289457,0.8276289456,False,0.568050784
1.225113577,0.5,-0.4090903198,0.08264511027,0.3521964178,0.3521964178,0.8162508514,0.8162508514,0.8162508514,False,0.5749612518
1.242190995,0.5,-0.4066207229,0.08465958774,0.3614318756,0.3614318755,0.8050291812,0.8050291813,0.8050291812,False,0.5819264137
1.259506464,0.5,-0.4040864329,0.08671415478,0.3708902344,0.3708902345,0.7939617845,0.7939617843,0.7939617845,False,0.5889453448
1.277063301,0.5,-0.4014858922,0.08880907835,0.3805757451,0.3805757452,0.7830465404,0.7830465403,0.7830465404,False,0.5960170412
1.294864871,0.5,-0.3988175139,0.09094459057,0.390492669,0.390492669,0.7722813571,0.7722813571,0.7722813571,False,0.6031404167
1.312914585,0.5,-0.3960796815,0.09312088588,0.4006452723,0.4006452723,0.7616641717,0.7616641716,0.7616641717,False,0.610314299
1.331215903,0.5,-0.3932707489,0.09533811804,0.4110378207,0.4110378208,0.7511929493,0.7511929492,0.7511929493,False,0.6175374257
1.34977233,0.5,-0.3903890406,0.09759639698,0.4216745727,0.4216745726,0.7408656835,0.7408656835,0.7408656835,False,0.624808441
1.368587425,0.5,-0.3874328515,0.09989578554,0.4325597726,0.4325597727,0.7306803951,0.730680395,0.7306803951,False,0.6321258911
1.387664791,0.5,-0.3844004475,0.102236296,0.4436976437,0.4436976438,0.7206351321,0.7206351321,0.7206351321,False,0.6394882203
1.407008086,0.5,-0.381290065,0.1046178863,0.45509238,0.45509238,0.7107279697,0.7107279697,0.7107279697,False,0.6468937666
1.426621015,0.5,-0.3780999118,0.1070404567,0.4667481378,0.4667481378,0.7009570091,0.7009570092,0.7009570091,False,0.6543407573
1.446507339,0.5,-0.3748281669,0.1095038453,0.4786690265,0.4786690265,0.691320378,0.6913203779,0.691320378,False,0.6618273046
1.466670866,0.5,-0.3714729811,0.1120078243,0.4908590991,0.4908590992,0.6818162295,0.6818162294,0.6818162295,False,0.6693514003
1.487115463,0.5,-0.3680324775,0.1145520955,0.5033223417,0.5033223416,0.6724427423,0.6724427424,0.6724427423,False,0.6769109115
1.507845046,0.5,-0.3645047516,0.1171362861,0.5160626623,0.5160626623,0.6631981202,0.6631981203,0.6631981202,False,0.6845035751
1.528863588,0.5,-0.3608878723,0.1197599436,0.529083879,0.529083879,0.6540805915,0.6540805915,0.6540805915,False,0.692126993
1.550175117,0.5,-0.3571798826,0.1224225315,0.5423897072,0.5423897072,0.6450884089,0.6450884089,0.6450884089,False,0.6997786264
1.571783718,0.5,-0.3533787998,0.1251234239,0.5559837462,0.5559837462,0.6362198493,0.6362198492,0.6362198493,False,0.7074557904
1.59369353,0.5,-0.3494826171,0.1278619004,0.569869465,0.569869465,0.627473213,0.627473213,0.627473213,False,0.7151556484
1.615908754,0.5,-0.3454893039,0.1306371409,0.5840501867,0.5840501867,0.6188468239,0.6188468239,0.6188468239,False,0.722875206
1.638433646,0.5,-0.3413968074,0.1334482199,0.5985290723,0.5985290723,0.6103390288,0.6103390288,0.6103390288,False,0.7306113054
1.661272522,0.5,-0.3372030533,0.1362941009,0.6133091037,0.6133091038,0.6019481974,0.6019481974,0.6019481974,False,0.7383606189
1.68442976,0.5,-0.3329059474,0.1391736302,0.6283930651,0.6283930651,0.5936727216,0.5936727216,0.5936727216,False,0.7461196423
1.707909797,0.5,-0.3285033771,0.1420855312,0.6437835235,0.6437835236,0.5855110156,0.5855110155,0.5855110156,False,0.7538846894
1.731717134,0.5,-0.3239932128,0.1450283981,0.6594828087,0.6594828087,0.5774615152,0.5774615152,0.5774615152,False,0.761651884
