theta_value,alpha_xx_opt,alpha_xz_opt,alpha_zx_opt,alpha_zz_opt,delta_theta_opt,sql,ratio,expectation_Jz,variance_Jz,d_exp_d_theta,n_starts,n_converged
4.5,5.301128461,0.6085538561,7.886143587,6.29383544,0.07943743721,0.1,0.7943743721,-0.4489227002,0.04846840926,-2.771431562,100,20
