theta_value,alpha_xx_opt,alpha_xz_opt,alpha_zx_opt,alpha_zz_opt,delta_theta_opt,sql,ratio,expectation_Jz,variance_Jz,d_exp_d_theta,n_starts,n_converged
0.5,0.05102116093,-0.03094706083,-2.263796474,2.021073168,0.0806893351,0.1,0.806893351,0.1322821426,0.2325014347,5.975808639,100,25
