theta_value,alpha_xx_opt,alpha_xz_opt,alpha_zx_opt,alpha_zz_opt,delta_theta_opt,sql,ratio,expectation_Jz,variance_Jz,d_exp_d_theta,n_starts,n_converged
2.1,2.937719904,2.019287931,-0.2246565918,3.259130852,0.080407122,0.1,0.80407122,-0.4451772565,0.05181721031,-2.831017124,100,34
