theta_value,alpha_xx_opt,alpha_xz_opt,alpha_zx_opt,alpha_zz_opt,delta_theta_opt,sql,ratio,expectation_Jz,variance_Jz,d_exp_d_theta,n_starts,n_converged
2.8,-0.6243943801,-0.3770534115,7.480790484,5.959544025,0.07331843023,0.1,0.7331843023,-0.4579918034,0.04024350806,-2.736117587,100,24
