drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.1946514269,4.1,ay
-5,-4.95,0.1903904787,4.1,ay
-5,-4.9,0.1863391264,4.1,ay
-5,-4.85,0.1824852289,4.1,ay
-5,-4.8,0.1788173353,4.1,ay
-5,-4.75,0.1753246881,4.1,ay
-5,-4.7,0.1719971799,4.1,ay
-5,-4.65,0.1688253272,4.1,ay
-5,-4.6,0.1658002382,4.1,ay
-5,-4.55,0.1629135924,4.1,ay
-5,-4.5,0.1601575864,4.1,ay
-5,-4.45,0.1575249222,4.1,ay
-5,-4.4,0.1550087632,4.1,ay
-5,-4.35,0.1526027025,4.1,ay
-5,-4.3,0.150300746,4.1,ay
-5,-4.25,0.1480972768,4.1,ay
-5,-4.2,0.1459870279,4.1,ay
-5,-4.15,0.1439650658,4.1,ay
-5,-4.1,0.1420267638,4.1,ay
-5,-4.05,0.1401677772,4.1,ay
-5,-4,0.1383840334,4.1,ay
-5,-3.95,0.1366717042,4.1,ay
-5,-3.9,0.1350271939,4.1,ay
-5,-3.85,0.1334471245,4.1,ay
-5,-3.8,0.1319283203,4.1,ay
-5,-3.75,0.1304677904,4.1,ay
-5,-3.7,0.1290627244,4.1,ay
-5,-3.65,0.1277104735,4.1,ay
-5,-3.6,0.1264085473,4.1,ay
-5,-3.55,0.1251545942,4.1,ay
-5,-3.5,0.1239464025,4.1,ay
-5,-3.45,0.1227818868,4.1,ay
-5,-3.4,0.1216590792,4.1,ay
-5,-3.35,0.1205761274,4.1,ay
-5,-3.3,0.1195312845,4.1,ay
-5,-3.25,0.1185229007,4.1,ay
-5,-3.2,0.1175494233,4.1,ay
-5,-3.15,0.1166093885,4.1,ay
-5,-3.1,0.1157014138,4.1,ay
-5,-3.05,0.1148242015,4.1,ay
-5,-3,0.1139765264,4.1,ay
-5,-2.95,0.1131572371,4.1,ay
-5,-2.9,0.1123652488,4.1,ay
-5,-2.85,0.1115995446,4.1,ay
-5,-2.8,0.1108591692,4.1,ay
-5,-2.75,0.1101432262,4.1,ay
-5,-2.7,0.1094508776,4.1,ay
-5,-2.65,0.1087813405,4.1,ay
-5,-2.6,0.1081338814,4.1,ay
-5,-2.55,0.1075078243,4.1,ay
-5,-2.5,0.1069025348,4.1,ay
-5,-2.45,0.1063174298,4.1,ay
-5,-2.4,0.1057519717,4.1,ay
-5,-2.35,0.105205664,4.1,ay
-5,-2.3,0.1046780566,4.1,ay
-5,-2.25,0.1041687377,4.1,ay
-5,-2.2,0.1036773385,4.1,ay
-5,-2.15,0.1032035279,4.1,ay
-5,-2.1,0.102747012,4.1,ay
-5,-2.05,0.1023075362,4.1,ay
-5,-2,0.1018848792,4.1,ay
-5,-1.95,0.101478858,4.1,ay
-5,-1.9,0.1010893227,4.1,ay
-5,-1.85,0.1007161564,4.1,ay
-5,-1.8,0.100359278,4.1,ay
-5,-1.75,0.100018635,4.1,ay
-5,-1.7,0.09969420802,4.1,ay
-5,-1.65,0.09938601076,4.1,ay
-5,-1.6,0.099094084,4.1,ay
-5,-1.55,0.09881850006,4.1,ay
-5,-1.5,0.09855936078,4.1,ay
-5,-1.45,0.09831679485,4.1,ay
-5,-1.4,0.09809096193,4.1,ay
-5,-1.35,0.09788204612,4.1,ay
-5,-1.3,0.09769026084,4.1,ay
-5,-1.25,0.09751584426,4.1,ay
-5,-1.2,0.0973590623,4.1,ay
-5,-1.15,0.09722020636,4.1,ay
-5,-1.1,0.09709959089,4.1,ay
