drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.2166583019,4.5,ax
-5,-4.95,0.2154639767,4.5,ax
-5,-4.9,0.2140597741,4.5,ax
-5,-4.85,0.2124655573,4.5,ax
-5,-4.8,0.210701228,4.5,ax
-5,-4.75,0.2087864557,4.5,ax
-5,-4.7,0.2067404221,4.5,ax
-5,-4.65,0.2045816193,4.5,ax
-5,-4.6,0.2023276881,4.5,ax
-5,-4.55,0.1999952904,4.5,ax
-5,-4.5,0.1976000246,4.5,ax
-5,-4.45,0.1951563697,4.5,ax
-5,-4.4,0.1926776552,4.5,ax
-5,-4.35,0.1901760581,4.5,ax
-5,-4.3,0.1876626198,4.5,ax
-5,-4.25,0.1851472795,4.5,ax
-5,-4.2,0.1826389138,4.5,ax
-5,-4.15,0.1801453924,4.5,ax
-5,-4.1,0.1776736366,4.5,ax
-5,-4.05,0.1752296861,4.5,ax
-5,-4,0.1728187586,4.5,ax
-5,-3.95,0.1704453199,4.5,ax
-5,-3.9,0.1681131476,4.5,ax
-5,-3.85,0.1658253936,4.5,ax
-5,-3.8,0.1635846449,4.5,ax
-5,-3.75,0.1613929808,4.5,ax
-5,-3.7,0.1592520273,4.5,ax
-5,-3.65,0.1571630044,4.5,ax
-5,-3.6,0.1551267774,4.5,ax
-5,-3.55,0.1531438935,4.5,ax
-5,-3.5,0.1512146259,4.5,ax
-5,-3.45,0.1493390054,4.5,ax
-5,-3.4,0.1475168555,4.5,ax
-5,-3.35,0.1457478181,4.5,ax
-5,-3.3,0.1440313825,4.5,ax
-5,-3.25,0.142366906,4.5,ax
-5,-3.2,0.1407536367,4.5,ax
-5,-3.15,0.1391907301,4.5,ax
-5,-3.1,0.1376772654,4.5,ax
-5,-3.05,0.1362122624,4.5,ax
-5,-3,0.1347946894,4.5,ax
-5,-2.95,0.1334234785,4.5,ax
-5,-2.9,0.1320975335,4.5,ax
-5,-2.85,0.1308157372,4.5,ax
-5,-2.8,0.1295769607,4.5,ax
-5,-2.75,0.1283800676,4.5,ax
-5,-2.7,0.1272239209,4.5,ax
-5,-2.65,0.1261073868,4.5,ax
-5,-2.6,0.1250293384,4.5,ax
-5,-2.55,0.1239886592,4.5,ax
-5,-2.5,0.1229842453,4.5,ax
-5,-2.45,0.1220150089,4.5,ax
-5,-2.4,0.1210798785,4.5,ax
-5,-2.35,0.1201778005,4.5,ax
-5,-2.3,0.1193077419,4.5,ax
-5,-2.25,0.1184686888,4.5,ax
-5,-2.2,0.117659649,4.5,ax
-5,-2.15,0.1168796511,4.5,ax
-5,-2.1,0.1161277449,4.5,ax
-5,-2.05,0.1154030029,4.5,ax
-5,-2,0.1147045162,4.5,ax
-5,-1.95,0.1140314002,4.5,ax
-5,-1.9,0.1133827889,4.5,ax
-5,-1.85,0.1127578375,4.5,ax
-5,-1.8,0.1121557219,4.5,ax
-5,-1.75,0.1115756363,4.5,ax
-5,-1.7,0.1110167945,4.5,ax
-5,-1.65,0.1104784285,4.5,ax
-5,-1.6,0.1099597888,4.5,ax
-5,-1.55,0.1094601424,4.5,ax
-5,-1.5,0.1089787729,4.5,ax
-5,-1.45,0.1085149799,4.5,ax
-5,-1.4,0.1080680789,4.5,ax
-5,-1.35,0.1076373999,4.5,ax
-5,-1.3,0.1072222864,4.5,ax
-5,-1.25,0.1068220955,4.5,ax
-5,-1.2,0.1064361978,4.5,ax
-5,-1.15,0.1060639759,4.5,ax
-5,-1.1,0.1057048235,4.5,ax
-5,-1.05,0.1053581463,4.5,ax
-5,-1,0.1050233598,4.5,ax
-5,-0.95,0.1046998903,4.5,ax
-5,-0.9,0.1043871729,4.5,ax
-5,-0.85,0.1040846525,4.5,ax
-5,-0.8,0.1037917823,4.5,ax
-5,-0.75,0.1035080234,4.5,ax
-5,-0.7,0.1032328454,4.5,ax
-5,-0.65,0.1029657247,4.5,ax
-5,-0.6,0.1027061456,4.5,ax
-5,-0.55,0.1024535979,4.5,ax
-5,-0.5,0.1022075789,4.5,ax
-5,-0.45,0.1019675918,4.5,ax
-5,-0.4,0.1017331458,4.5,ax
-5,-0.35,0.1015037558,4.5,ax
-5,-0.3,0.1012789423,4.5,ax
-5,-0.25,0.1010582316,4.5,ax
-5,-0.2,0.1008411545,4.5,ax
-5,-0.15,0.1006272485,4.5,ax
-5,-0.1,0.1004160547,4.5,ax
-5,-0.05,0.1002071212,4.5,ax
-5,0,0.09999999989,4.5,ax
-5,0.05,0.09979424899,4.5,ax
-5,0.1,0.09958943163,4.5,ax
-5,0.15,0.099385117,4.5,ax
-5,0.2,0.09918087977,4.5,ax
-5,0.25,0.09897630027,4.5,ax
-5,0.3,0.09877096591,4.5,ax
-5,0.35,0.09856447001,4.5,ax
-5,0.4,0.09835641278,4.5,ax
-5,0.45,0.09814640193,4.5,ax
-5,0.5,0.09793405239,4.5,ax
-5,0.55,0.09771898725,4.5,ax
-5,0.6,0.09750083791,4.5,ax
-5,0.65,0.09727924507,4.5,ax
-5,0.7,0.09705385819,4.5,ax
-5,0.75,0.09682433749,4.5,ax
-5,0.8,0.09659035308,4.5,ax
-5,0.85,0.09635158666,4.5,ax
-5,0.9,0.09610773124,4.5,ax
-5,0.95,0.09585849273,4.5,ax
-5,1,0.09560358936,4.5,ax
-5,1.05,0.09534275361,4.5,ax
-5,1.1,0.09507573199,4.5,ax
-5,1.15,0.09480228618,4.5,ax
-5,1.2,0.09452219317,4.5,ax
-5,1.25,0.09423524701,4.5,ax
-5,1.3,0.09394125811,4.5,ax
-5,1.35,0.09364005471,4.5,ax
-5,1.4,0.09333148344,4.5,ax
-5,1.45,0.09301541007,4.5,ax
-5,1.5,0.09269171941,4.5,ax
-5,1.55,0.09236031674,4.5,ax
-5,1.6,0.09202112802,4.5,ax
-5,1.65,0.09167409987,4.5,ax
-5,1.7,0.09131920118,4.5,ax
-5,1.75,0.09095642236,4.5,ax
-5,1.8,0.09058577619,4.5,ax
-5,1.85,0.09020729834,4.5,ax
-5,1.9,0.0898210474,4.5,ax
-5,1.95,0.0894271049,4.5,ax
-5,2,0.08902557536,4.5,ax
-5,2.05,0.08861658718,4.5,ax
-5,2.1,0.08820029145,4.5,ax
-5,2.15,0.08777686275,4.5,ax
-5,2.2,0.08734649818,4.5,ax
-5,2.25,0.08690941818,4.5,ax
-5,2.3,0.08646586501,4.5,ax
-5,2.35,0.0860161032,4.5,ax
-5,2.4,0.08556041905,4.5,ax
-5,2.45,0.08509911954,4.5,ax
-5,2.5,0.08463253209,4.5,ax
-5,2.55,0.08416100414,4.5,ax
-5,2.6,0.08368490195,4.5,ax
-5,2.65,0.08320460986,4.5,ax
-5,2.7,0.08272052964,4.5,ax
-5,2.75,0.08223307975,4.5,ax
-5,2.8,0.08174269349,4.5,ax
-5,2.85,0.08124981941,4.5,ax
-5,2.9,0.08075491903,4.5,ax
-5,2.95,0.08025846643,4.5,ax
-5,3,0.0797609471,4.5,ax
-5,3.05,0.07926285671,4.5,ax
-5,3.1,0.07876470017,4.5,ax
-5,3.15,0.07826699048,4.5,ax
-5,3.2,0.07777024723,4.5,ax
-5,3.25,0.07727499678,4.5,ax
-5,3.3,0.07678176964,4.5,ax
-5,3.35,0.07629110046,4.5,ax
-5,3.4,0.07580352673,4.5,ax
-5,3.45,0.07531958797,4.5,ax
-5,3.5,0.07483982466,4.5,ax
-5,3.55,0.07436477777,4.5,ax
-5,3.6,0.07389498752,4.5,ax
-5,3.65,0.07343099279,4.5,ax
-5,3.7,0.07297333118,4.5,ax
-5,3.75,0.07252253698,4.5,ax
-5,3.8,0.07207914264,4.5,ax
-5,3.85,0.07164367649,4.5,ax
-5,3.9,0.07121666413,4.5,ax
-5,3.95,0.07079862659,4.5,ax
-5,4,0.07039008175,4.5,ax
-5,4.05,0.06999154345,4.5,ax
-5,4.1,0.06960352153,4.5,ax
-5,4.15,0.06922652273,4.5,ax
-5,4.2,0.06886105056,4.5,ax
-5,4.25,0.06850760516,4.5,ax
-5,4.3,0.06816668506,4.5,ax
-5,4.35,0.06783878701,4.5,ax
-5,4.4,0.06752440662,4.5,ax
-5,4.45,0.06722403992,4.5,ax
-5,4.5,0.06693818365,4.5,ax
-5,4.55,0.06666733685,4.5,ax
-5,4.6,0.06641200192,4.5,ax
-5,4.65,0.06617268597,4.5,ax
-5,4.7,0.06594990244,4.5,ax
-5,4.75,0.06574417278,4.5,ax
-5,4.8,0.0655560278,4.5,ax
-5,4.85,0.06538601036,4.5,ax
-5,4.9,0.06523467672,4.5,ax
-5,4.95,0.06510259975,4.5,ax
-5,5,0.0649903701,4.5,ax
-4.95,-5,0.0842845102,4.5,ax
-4.95,-4.95,0.08348650702,4.5,ax
-4.95,-4.9,0.0827384435,4.5,ax
-4.95,-4.85,0.08203788245,4.5,ax
-4.95,-4.8,0.08138255045,4.5,ax
-4.95,-4.75,0.08077032531,4.5,ax
-4.95,-4.7,0.08019922281,4.5,ax
-4.95,-4.65,0.07966738715,4.5,ax
-4.95,-4.6,0.07917308002,4.5,ax
-4.95,-4.55,0.07871467211,4.5,ax
-4.95,-4.5,0.07829063393,4.5,ax
-4.95,-4.45,0.07789952893,4.5,ax
-4.95,-4.4,0.07754000606,4.5,ax
-4.95,-4.35,0.07721079345,4.5,ax
-4.95,-4.3,0.07691069257,4.5,ax
-4.95,-4.25,0.07663857218,4.5,ax
-4.95,-4.2,0.07639336418,4.5,ax
-4.95,-4.15,0.07617405834,4.5,ax
-4.95,-4.1,0.07597969809,4.5,ax
-4.95,-4.05,0.07580937716,4.5,ax
-4.95,-4,0.07566223485,4.5,ax
-4.95,-3.95,0.07553745388,4.5,ax
-4.95,-3.9,0.07543425632,4.5,ax
-4.95,-3.85,0.0753519012,4.5,ax
-4.95,-3.8,0.07528968194,4.5,ax
-4.95,-3.75,0.07524692344,4.5,ax
-4.95,-3.7,0.0752229803,4.5,ax
-4.95,-3.65,0.07521723448,4.5,ax
-4.95,-3.6,0.07522909308,4.5,ax
-4.95,-3.55,0.07525798764,4.5,ax
-4.95,-3.5,0.0753033708,4.5,ax
-4.95,-3.45,0.07536471643,4.5,ax
-4.95,-3.4,0.0754415171,4.5,ax
-4.95,-3.35,0.07553328329,4.5,ax
-4.95,-3.3,0.07563954229,4.5,ax
-4.95,-3.25,0.07575983667,4.5,ax
-4.95,-3.2,0.07589372415,4.5,ax
-4.95,-3.15,0.07604077524,4.5,ax
-4.95,-3.1,0.0762005741,4.5,ax
-4.95,-3.05,0.07637271684,4.5,ax
-4.95,-3,0.07655681075,4.5,ax
-4.95,-2.95,0.07675247418,4.5,ax
-4.95,-2.9,0.07695933612,4.5,ax
-4.95,-2.85,0.07717703478,4.5,ax
-4.95,-2.8,0.07740521858,4.5,ax
-4.95,-2.75,0.07764354439,4.5,ax
-4.95,-2.7,0.07789167842,4.5,ax
-4.95,-2.65,0.07814929502,4.5,ax
-4.95,-2.6,0.07841607719,4.5,ax
-4.95,-2.55,0.07869171583,4.5,ax
-4.95,-2.5,0.07897591,4.5,ax
-4.95,-2.45,0.07926836695,4.5,ax
-4.95,-2.4,0.07956880115,4.5,ax
-4.95,-2.35,0.07987693568,4.5,ax
-4.95,-2.3,0.08019250128,4.5,ax
-4.95,-2.25,0.08051523607,4.5,ax
-4.95,-2.2,0.08084488688,4.5,ax
-4.95,-2.15,0.08118120781,4.5,ax
-4.95,-2.1,0.08152396164,4.5,ax
-4.95,-2.05,0.08187291936,4.5,ax
-4.95,-2,0.08222785972,4.5,ax
-4.95,-1.95,0.08258857102,4.5,ax
-4.95,-1.9,0.08295484875,4.5,ax
-4.95,-1.85,0.08332649865,4.5,ax
-4.95,-1.8,0.08370333455,4.5,ax
-4.95,-1.75,0.0840851798,4.5,ax
-4.95,-1.7,0.08447186721,4.5,ax
