a_x,a_y,a_z,a_zz,delta_theta,theta_value,sql,T_H
-3.246534885,3.231076228,-1.014933765,4.903884574,0.05645586348,0.6,0.1,10
-3.627887422,1.535398257,-0.512704928,-1.070818233,0.7736053366,0.6,0.1,10
3.750841991,4.755956458,3.728589588,-3.07699321,0.4352322591,0.6,0.1,10
-2.792020788,1.560738791,-2.109164184,2.347251308,0.06065441234,0.6,0.1,10
0.6642065081,0.5090876849,3.285469248,2.105327717,0.2447503568,0.6,0.1,10
-4.73422235,-4.505408629,1.015584525,-0.1380792438,0.1017052501,0.6,0.1,10
-2.398153447,-0.8134391269,2.579103187,3.266114847,0.265410771,0.6,0.1,10
0.6122306789,-1.146305191,-2.293032385,0.2191847077,0.1249415408,0.6,0.1,10
-1.852503814,0.6409513705,1.766523825,-4.339207891,0.2478295369,0.6,0.1,10
-4.98932535,-2.877228612,3.945114977,1.462907632,0.1388071418,0.6,0.1,10
-3.280396481,3.902639618,-0.3004405971,-0.2390824332,0.121100035,0.6,0.1,10
4.355419438,-4.405133078,-2.848217254,0.8577132515,0.1746151496,0.6,0.1,10
-3.045134904,1.795270092,-2.859077107,-4.008430294,0.1235837102,0.6,0.1,10
-2.930148404,-0.7726596573,-3.238617008,-3.653079751,0.1263700659,0.6,0.1,10
3.602818862,-1.796027964,-1.392413135,-4.447295905,0.6270865248,0.6,0.1,10
-1.426303765,-2.351928227,1.104850673,-2.946097023,0.2606060948,0.6,0.1,10
3.883654531,4.296666209,-4.001689428,-3.925970437,0.09299604988,0.6,0.1,10
-3.846735619,1.195692563,-3.780310358,3.523823179,0.05771350703,0.6,0.1,10
