a_x,a_y,a_z,a_zz,delta_theta,theta_value,sql,T_H
-0.6490294,4.923755641,3.916772663,2.486080195,0.2196449625,4.5,0.1,10
3.907924909,3.934466397,0.1885836039,-1.840709482,0.1098428656,4.5,0.1,10
2.720124321,1.616612632,-1.263422711,-4.055333319,0.2105040644,4.5,0.1,10
2.467896113,-2.375394841,4.368131505,-2.59029425,0.1518285979,4.5,0.1,10
-3.772420676,3.311126721,-3.467156834,-3.207316918,0.1056087904,4.5,0.1,10
0.9938279152,3.745620408,-3.035653343,-1.896763271,0.1051551604,4.5,0.1,10
2.774048382,4.718264261,0.007411862023,-3.561024974,0.08742764798,4.5,0.1,10
-4.860637123,-2.7034397,-3.681777822,1.776586736,0.7368528354,4.5,0.1,10
-3.781674954,0.06329931621,1.942624356,0.8111660922,1.361732011,4.5,0.1,10
-3.002243483,3.041245262,2.154071296,2.389840039,0.2834065923,4.5,0.1,10
-3.689422484,-3.762461963,4.27562551,-1.024218062,0.1062224172,4.5,0.1,10
-1.990513082,-0.1141595465,1.628642128,4.55623257,58.77213425,4.5,0.1,10
-2.135537731,4.248084293,-4.751405086,0.5519804233,1.378008347,4.5,0.1,10
1.339751117,-3.941025962,-3.596604029,-0.8088568068,0.1117406499,4.5,0.1,10
4.662319121,0.9604255323,4.330232216,3.043609156,0.1398308804,4.5,0.1,10
-0.3261839844,2.847634493,-4.82163216,-3.908560032,1.287938375,4.5,0.1,10
3.294286149,2.968170883,-2.67359258,0.307695906,0.1233694523,4.5,0.1,10
1.060158207,3.677389538,1.031071573,-0.8742843073,0.3131124652,4.5,0.1,10
-1.258159566,-0.7411791363,1.519310256,3.674906318,0.1000799172,4.5,0.1,10
-0.4610311792,-2.52160437,-2.63337637,2.460142802,0.1132893506,4.5,0.1,10
3.165687634,-3.947219201,-4.33441143,0.9443366376,0.09909236827,4.5,0.1,10
-3.538267558,3.246641905,-1.896653261,-3.56128067,0.1555757388,4.5,0.1,10
4.209704725,-3.344682773,-2.152799177,-3.463866048,0.07793401815,4.5,0.1,10
-3.845099363,-4.788519837,-4.446045908,-3.253585291,0.1170274117,4.5,0.1,10
-4.466180674,0.9114381611,1.807145268,-1.063695432,0.1749555311,4.5,0.1,10
-1.82008903,0.04526237022,3.750049422,3.511316268,0.1055978375,4.5,0.1,10
-4.56524938,-3.185015904,-2.632551289,-2.506124242,0.1808859913,4.5,0.1,10
0.7123265174,-0.837375743,-4.507458801,-1.263858615,0.1001808357,4.5,0.1,10
0.2375294872,-3.983280971,3.334585538,-4.480381335,0.2445913373,4.5,0.1,10
4.24841869,-4.008868584,3.435749516,4.026531439,0.09646548354,4.5,0.1,10
4.795706806,3.020258803,2.794775408,1.42483276,0.09869203881,4.5,0.1,10
2.789963546,-3.654477916,0.3606803595,0.1422287019,0.09869161126,4.5,0.1,10
3.575721441,-0.3720063441,-1.149105039,1.395632712,0.4589733289,4.5,0.1,10
-2.335366825,-3.60231589,-0.2212272598,-0.8311063141,0.1061480434,4.5,0.1,10
-2.674300595,-1.324881899,-1.336075502,-1.725044356,0.1354876243,4.5,0.1,10
-1.205359203,1.857433455,-2.031235254,4.488579267,0.1173032896,4.5,0.1,10
4.163480195,-0.190895717,-1.71638795,0.3543478983,0.1244082613,4.5,0.1,10
3.485604888,1.525873406,3.043918279,0.3272227607,0.1334345157,4.5,0.1,10
1.329176293,-2.118443858,2.348931623,-2.975954069,0.2118287238,4.5,0.1,10
1.947981288,3.607190683,-3.678971627,1.143797405,0.1063822593,4.5,0.1,10
-4.049042518,2.257156283,-4.155067812,4.359398227,0.4880148681,4.5,0.1,10
-3.6259207,4.588802459,3.008841761,0.9368200447,0.3937486569,4.5,0.1,10
2.826241046,2.95114839,4.460270628,-2.466166462,0.1095735082,4.5,0.1,10
0.9007589536,-4.049508024,1.161657,-3.287086959,0.2456874333,4.5,0.1,10
0.6495061147,0.7243051403,-0.3401484702,0.2263177551,0.1093564746,4.5,0.1,10
2.6392339,2.992447165,-0.07846784425,0.9959344152,0.1113643665,4.5,0.1,10
4.312362357,-3.802664115,-3.828964341,-4.122909881,0.1125124561,4.5,0.1,10
1.57863285,-0.8139169921,2.743214161,1.712314133,0.1160728543,4.5,0.1,10
-1.663622417,3.983665474,2.625321471,-2.294650591,0.1086102536,4.5,0.1,10
-1.358079822,-1.855600198,-3.423883514,-3.522166275,0.1373522418,4.5,0.1,10
4.361274634,-0.620959628,-1.166801772,2.296857087,0.09366151253,4.5,0.1,10
0.5299306525,4.361399868,2.803014939,-0.2063043588,0.1249476065,4.5,0.1,10
-1.236405265,4.866315449,2.17760236,4.5119466,0.09367467697,4.5,0.1,10
-3.815214228,3.505336792,1.37073884,-3.780783217,0.1794377117,4.5,0.1,10
0.8825799997,1.860963651,-4.876973141,-0.4568203816,0.1068672248,4.5,0.1,10
3.253995112,-2.046409747,-0.414519182,-0.5768587293,0.1046738321,4.5,0.1,10
-1.980726086,4.184418955,2.812940354,-3.89411589,0.1013975095,4.5,0.1,10
4.970346578,3.792000243,-2.160915621,3.368965797,0.3755332687,4.5,0.1,10
-3.935804681,4.991047305,1.656847361,1.501250156,6.658502403,4.5,0.1,10
-4.09559273,3.970333989,-4.710004968,-2.59171942,0.1224294117,4.5,0.1,10
-3.569781248,2.767679407,-3.017957728,4.106382271,0.2418709875,4.5,0.1,10
1.562690393,-4.638372895,-4.945701659,-4.48342083,0.08270174385,4.5,0.1,10
1.059251776,3.014818109,-2.614471794,3.494088429,0.1786784227,4.5,0.1,10
-4.427680598,3.009638536,4.277954302,2.721083991,0.6188591932,4.5,0.1,10
1.98120784,3.379802187,-4.598487005,-2.982178893,0.1324123843,4.5,0.1,10
-3.750763207,0.04530990193,2.451881283,1.300118446,0.116440598,4.5,0.1,10
3.511310998,-3.447870076,2.346210919,-3.069585091,0.1409559809,4.5,0.1,10
-2.292412487,2.099046973,4.802047849,1.11543606,0.163780415,4.5,0.1,10
-4.45499685,1.163089699,-4.576494484,3.841457114,0.1623090084,4.5,0.1,10
2.095782851,-3.268721536,-4.082789942,-3.164667711,0.1162932624,4.5,0.1,10
4.800271796,-0.4143935754,2.840809483,1.364083421,0.1163362542,4.5,0.1,10
0.7241314996,-3.548697453,4.460244536,-1.986573675,0.2074181096,4.5,0.1,10
0.7801721581,1.997759446,1.492331552,4.405944097,0.07615450333,4.5,0.1,10
-3.515610101,0.08352738447,-0.9596560926,-0.2583127052,0.111261172,4.5,0.1,10
-3.807824738,-3.659053901,-2.219244542,-1.952953962,0.111375682,4.5,0.1,10
-0.7209678632,1.10987547,1.346291174,-0.8818910341,0.1049553235,4.5,0.1,10
-0.9121689057,-2.823714733,0.8830624841,-1.829590887,0.1118762314,4.5,0.1,10
-4.639401657,-0.8159995584,-0.2586732491,-2.744071318,0.2028372966,4.5,0.1,10
0.7245793312,0.6577190043,2.020021811,1.479484822,0.0986768785,4.5,0.1,10
1.524330565,-1.837858482,2.87432222,0.491443836,0.5428267519,4.5,0.1,10
-0.6858180482,1.260124809,-1.393426655,0.1273924461,0.1055878463,4.5,0.1,10
2.367056885,3.864028867,4.210571973,0.03632925183,0.1005791332,4.5,0.1,10
0.2027511474,2.998704108,-1.855493083,3.373823623,0.09840149172,4.5,0.1,10
-0.05858353483,-3.841432757,-4.279408529,3.41993211,0.09762731115,4.5,0.1,10
-4.444320831,-2.193885639,-1.658699595,-3.270055548,0.1246921668,4.5,0.1,10
-1.861066302,2.426925667,-4.853171564,3.271734245,0.1115305926,4.5,0.1,10
3.565480236,-1.277384268,-3.463871009,1.008404079,0.1023474604,4.5,0.1,10
-3.803274441,-1.350806389,4.584291809,4.954644726,0.09161940214,4.5,0.1,10
2.721048914,-1.890384901,1.876650492,2.054063655,5.790705944,4.5,0.1,10
-1.121583048,1.408886346,-4.89272355,-2.909423414,1.539372622,4.5,0.1,10
0.2508830297,-3.362486957,-3.340931321,3.363042906,0.1168983832,4.5,0.1,10
4.891330027,0.5596942803,3.390697309,4.903216643,0.1216422999,4.5,0.1,10
-3.584041114,-0.5175438675,-1.074272842,-4.199507164,0.1097752521,4.5,0.1,10
2.553301728,-0.6622097268,-0.3067306581,-3.493270262,0.2001976896,4.5,0.1,10
-3.190733478,4.071036222,-4.55350911,-2.671477151,0.1245389472,4.5,0.1,10
-2.079406697,-0.09802457598,0.8644517301,-0.06710024149,0.1014408761,4.5,0.1,10
-4.158846654,-2.563325459,3.435883848,1.375887005,0.1259580294,4.5,0.1,10
1.491490501,1.702032554,2.62903019,-4.418915183,0.1755334726,4.5,0.1,10
-1.333916151,0.3952743526,-1.615435167,3.444788733,0.1146750259,4.5,0.1,10
-0.1742749141,2.686275895,3.520155169,0.04791482903,0.1008076747,4.5,0.1,10
4.095522439,0.8712394054,3.502742988,-1.594092044,0.1685144269,4.5,0.1,10
-0.01183041469,0.31411041,-3.950202841,-1.014474933,0.1004193677,4.5,0.1,10
4.173376726,1.308322404,-3.224934176,-1.611443644,0.3115447853,4.5,0.1,10
-3.083969903,-4.751768682,4.274604585,-0.5179267174,0.2685223511,4.5,0.1,10
-1.924649276,0.9847719156,-4.926855437,-2.219778934,0.1483685099,4.5,0.1,10
2.030334657,1.337697731,4.818059475,1.203577097,0.2794618857,4.5,0.1,10
-0.2249412637,2.614325632,4.03327872,2.206959467,0.09322008789,4.5,0.1,10
4.632112235,2.820051707,3.668014383,-3.858959288,0.6860419553,4.5,0.1,10
2.32413503,-0.5991130047,0.5310380241,1.541024095,1.204405991,4.5,0.1,10
4.698151167,4.845780814,-2.117717545,2.337534974,0.09835579358,4.5,0.1,10
2.499835379,-1.535071387,-3.761302251,-4.590530397,0.1154179602,4.5,0.1,10
2.773431275,-0.1030025818,4.855401695,-0.3502654381,0.1531927021,4.5,0.1,10
4.779169791,-0.8842399781,2.936821506,-4.151807277,34.5327492,4.5,0.1,10
0.5546171014,3.02059787,4.247016672,3.225830906,0.1170206369,4.5,0.1,10
-4.630292728,-1.272976587,-4.513015277,-3.907177089,0.1777749261,4.5,0.1,10
1.753056287,2.132581963,2.737206828,3.654565481,0.08810174635,4.5,0.1,10
2.394314685,3.008715921,-4.510362902,-2.654648496,0.1855804628,4.5,0.1,10
1.218977734,3.581253046,-4.954998751,0.1462934212,0.1064788267,4.5,0.1,10
1.772873994,-4.703927109,-0.9864444245,3.956348814,0.1529165733,4.5,0.1,10
1.716128089,-2.623416366,3.527811296,-1.519685766,0.1102366712,4.5,0.1,10
3.533446711,-2.010563489,0.9032025088,-1.030599323,0.3986324677,4.5,0.1,10
-2.251749492,3.865575622,-3.124063181,-4.151884088,0.1413226739,4.5,0.1,10
-1.580730615,2.176391476,3.07431606,4.987433701,0.1245011737,4.5,0.1,10
-2.03637943,-0.9205804887,-3.63178722,0.7487192962,0.09791918637,4.5,0.1,10
4.975800373,2.008810101,0.9521284041,-1.076309071,0.2728163878,4.5,0.1,10
4.152987603,-0.0308340387,-3.656330867,-1.346215368,0.4440839654,4.5,0.1,10
-4.328333312,-2.980209623,-4.82331219,-0.467200835,0.2134843057,4.5,0.1,10
1.34540265,-1.567075376,-0.7961822849,4.592092728,0.3646029475,4.5,0.1,10
2.519631216,0.4085663694,-2.154591249,3.969967988,0.08127333006,4.5,0.1,10
-2.649028831,-1.746572695,4.090648144,0.2954205529,0.1254856281,4.5,0.1,10
2.423179494,0.9074479416,1.53439209,-2.006167085,0.1396340421,4.5,0.1,10
-2.586279384,-1.775076528,-3.445584359,3.743143653,0.1797642335,4.5,0.1,10
-2.167530667,0.6148939441,2.919744251,2.838241094,0.2115500424,4.5,0.1,10
-0.6161374142,-0.2374269141,4.947017489,1.74597477,0.1074527893,4.5,0.1,10
3.146384431,4.025539692,2.875898362,-3.14820655,0.2472555963,4.5,0.1,10
0.6217073374,-3.981058427,1.529221266,4.553494282,0.2163712915,4.5,0.1,10
0.127320643,-0.6702750713,-4.641572486,4.597745223,0.09961865598,4.5,0.1,10
-3.969973159,-4.589209067,-2.539333885,-4.344695661,0.148227953,4.5,0.1,10
-0.4488215759,0.1608780126,-1.87430051,-4.490395174,0.09910587218,4.5,0.1,10
-3.883996318,-1.15495622,-4.394715492,1.981897256,0.1195040945,4.5,0.1,10
-2.929794585,-1.979284312,-1.058742228,-0.8339036693,0.3856089526,4.5,0.1,10
-4.983392923,-3.87929629,3.627645637,-4.987669375,0.09465277842,4.5,0.1,10
0.08167355813,-0.1049799349,-1.66905839,-0.6867297985,0.09999762327,4.5,0.1,10
2.805811375,3.412037062,-2.396514566,-1.77509559,0.2650350894,4.5,0.1,10
-2.57517147,-0.2013659945,1.832583577,-2.717471245,0.3362821533,4.5,0.1,10
-1.692642579,4.303846176,-4.514307102,-0.3923039476,0.3865039589,4.5,0.1,10
2.115580416,-3.495459884,-4.5262598,-3.617946284,0.1943428809,4.5,0.1,10
4.188231935,-4.907402182,-3.116780252,-4.687164871,0.5069560017,4.5,0.1,10
-3.893705324,1.201492866,-2.583610913,0.6921205043,6.450226466,4.5,0.1,10
0.9019538277,3.494353331,-4.952586071,3.533694593,0.1668213394,4.5,0.1,10
1.191190864,-3.372565139,2.729373881,3.554915418,0.1748491465,4.5,0.1,10
-2.457365162,4.187936809,-0.455425697,1.034244543,0.1045100767,4.5,0.1,10
4.846495336,-1.384639214,3.131593458,-1.816008822,0.1961001771,4.5,0.1,10
2.992135222,1.007339189,-2.836443048,-0.8597390621,0.1064513925,4.5,0.1,10
-1.823643656,-4.218916069,-4.701652299,-1.535213446,0.1243344109,4.5,0.1,10
-4.809658522,-3.345122424,2.251833209,2.080912357,0.1499946976,4.5,0.1,10
2.385803865,-1.828468289,3.900194571,0.9383054803,0.1060358351,4.5,0.1,10
-3.739736583,-3.562813385,1.930954269,-3.270560636,0.0908427207,4.5,0.1,10
0.07292701582,4.917744759,-4.959923953,-4.834201981,1.235533453,4.5,0.1,10
4.930845819,0.8463883413,-3.730900245,3.973021998,0.147597657,4.5,0.1,10
3.803803001,0.3620041311,1.217920299,-2.268128085,0.1013106929,4.5,0.1,10
-4.494803036,0.9456760889,-2.052448068,1.636210467,0.1192736647,4.5,0.1,10
3.362451768,-4.818394561,0.9571377469,-2.687194603,0.2264561993,4.5,0.1,10
3.738884979,-2.463354934,1.107701332,0.5354084009,0.1187269669,4.5,0.1,10
-1.038334999,1.776207636,2.257696347,0.6693779532,0.147761185,4.5,0.1,10
2.584222372,4.83417076,-0.807276121,0.1458305189,0.101418945,4.5,0.1,10
-4.875301221,2.960285563,0.2023006705,-0.9203856964,0.1103387793,4.5,0.1,10
-4.059280369,3.896564217,-1.0499276,1.825815982,0.5504106347,4.5,0.1,10
-3.506258436,4.615496295,-3.215582382,-3.004580071,0.1687746948,4.5,0.1,10
3.589828606,4.125827441,-2.878525925,-0.3019911183,0.1530503517,4.5,0.1,10
2.334949046,3.783657338,-1.20947305,0.1701948685,0.1012764683,4.5,0.1,10
2.417164105,2.311359767,2.8296013,0.6993381864,0.2137792381,4.5,0.1,10
-3.953849032,4.039732909,3.655725393,2.980974358,0.8058009402,4.5,0.1,10
-4.001375228,-2.956026329,2.436003651,-4.768599054,0.202190849,4.5,0.1,10
4.792246337,-1.228553196,2.193125337,3.875710885,0.2460600959,4.5,0.1,10
-1.053701118,-1.808675114,1.087411289,0.8098937375,3.408615917,4.5,0.1,10
-0.9086002238,1.017747559,4.353813696,-0.3235974337,0.1184680688,4.5,0.1,10
-3.032578192,-1.227940171,-1.058930174,-3.68891307,0.1350483212,4.5,0.1,10
-3.371284994,1.845620734,-1.605222458,4.548983919,0.6412459983,4.5,0.1,10
-2.564032546,-4.010754949,2.53504563,3.810360519,0.1098203859,4.5,0.1,10
-2.218866431,-2.979118984,-3.142338651,0.2201230137,0.1145974355,4.5,0.1,10
-0.3158335875,-2.405601601,-4.54826883,-0.1850865967,0.174690831,4.5,0.1,10
4.593323476,1.525192008,-0.04493443371,-3.89307926,0.1217483508,4.5,0.1,10
-2.475637095,-2.052260504,2.648035526,3.767107973,0.09734868698,4.5,0.1,10
4.016418536,4.845686083,4.823666831,4.529991328,0.1262621422,4.5,0.1,10
-4.281778595,-3.622064641,-1.955334735,0.5289825406,0.1559871005,4.5,0.1,10
-4.030221113,3.457969578,1.167561791,0.423644023,0.1083595187,4.5,0.1,10
-3.346886766,-2.467445256,-3.39687975,3.519331578,0.1856038162,4.5,0.1,10
0.8422786006,2.351294275,-2.039671371,-1.287473629,0.2224826566,4.5,0.1,10
-0.9514503557,2.600149717,2.723529877,-2.931864725,0.1530269082,4.5,0.1,10
4.415388567,-3.793446626,3.961220824,-3.996043544,0.1276705255,4.5,0.1,10
-2.354601888,3.464785361,-3.205079277,-0.8643206869,0.1083503334,4.5,0.1,10
-0.5014070006,-2.54741027,2.102452013,3.513346494,0.8290256055,4.5,0.1,10
3.745751399,-1.606778543,0.3085039429,-2.515935961,0.1607291239,4.5,0.1,10
-2.552034984,-3.387459371,4.400190108,3.879888286,0.150450665,4.5,0.1,10
2.773587133,0.1766152129,-0.09392084488,0.2974566618,0.09737430218,4.5,0.1,10
0.3656801358,-0.654369153,-3.682451671,-3.743361471,0.101764722,4.5,0.1,10
4.522497158,-0.1796924041,4.532055249,-3.364231223,0.130623188,4.5,0.1,10
0.5441655204,-2.922827466,-2.468153939,-4.699454212,0.1078772037,4.5,0.1,10
-3.810466893,4.168484076,-1.784670085,1.081292119,3.241310997,4.5,0.1,10
-0.3498586801,-0.9954875475,0.3188609135,-3.127610554,0.3729223079,4.5,0.1,10
4.886038985,3.183078687,2.416146327,-0.3124070299,0.1347881155,4.5,0.1,10
-3.471228779,4.206658583,-1.586129326,-4.498933103,0.1284818444,4.5,0.1,10
-1.575963232,2.944570305,1.22708745,2.508385847,0.1402687218,4.5,0.1,10
2.936353839,-2.880453889,4.237833161,-0.6201039708,0.1215524598,4.5,0.1,10
1.390136493,-4.976912274,4.933684984,-2.19103614,0.4493563445,4.5,0.1,10
-4.379368935,-0.4173795846,-3.709699428,-3.476732898,0.1811183451,4.5,0.1,10
1.32282813,-1.070726084,4.218524502,-1.808435054,0.1099763235,4.5,0.1,10
2.261801284,-0.3890056985,1.599513011,0.9969535672,0.1151178264,4.5,0.1,10
-0.2721602724,4.500610946,-1.572863572,-3.227644988,0.1521116376,4.5,0.1,10
1.780940609,3.460075613,-4.597462601,-0.5036731158,0.1320014743,4.5,0.1,10
3.924876897,2.496186189,4.918077165,0.314138116,0.1365848844,4.5,0.1,10
1.599957188,-1.975197189,4.475355997,-1.336645114,0.1047198832,4.5,0.1,10
2.385107127,-0.9685979588,0.6181893006,2.19782535,0.1948060714,4.5,0.1,10
0.08934151751,4.070863269,-0.8069901207,1.470717981,0.4979688782,4.5,0.1,10
-1.576375667,-0.9184333177,-0.5994989177,-3.741929817,0.1902262846,4.5,0.1,10
-4.082763209,1.674899231,1.555177383,1.629097142,0.09663544028,4.5,0.1,10
-4.802335547,-1.734531573,-3.021901527,2.781514225,0.169418738,4.5,0.1,10
3.606304014,-2.533196228,1.678491588,-3.706371965,0.1541086118,4.5,0.1,10
-2.248474744,-3.613455038,-2.164792334,1.747365473,0.1399253032,4.5,0.1,10
4.103269102,-2.974775921,0.4207903495,2.013911012,0.2240704714,4.5,0.1,10
4.529224685,1.100604829,-2.44893069,1.254781569,0.1010520354,4.5,0.1,10
-1.795088383,4.761283907,-1.003238648,1.854277208,7.747284633,4.5,0.1,10
-4.767724177,-0.9993855387,3.751076133,1.102274444,0.1097210637,4.5,0.1,10
-0.560571136,4.359374994,3.539843761,-1.777843262,0.10524563,4.5,0.1,10
0.4454840204,-0.1017574391,1.322025001,-1.65888733,0.1172488364,4.5,0.1,10
-2.557949992,4.126718353,4.238744995,3.433228858,3.729341545,4.5,0.1,10
4.782044308,2.449915258,2.646672286,2.62590092,0.09258585951,4.5,0.1,10
-0.1939236906,-0.4354780549,-2.597737239,1.448191944,0.1006692949,4.5,0.1,10
-2.106798639,-2.421915903,0.859613741,-0.9001761177,0.4734157369,4.5,0.1,10
-2.811433912,3.160560168,3.605699193,-3.323004803,2.335237401,4.5,0.1,10
-4.924929672,-1.638700315,2.975108357,3.391738662,1.685679734,4.5,0.1,10
-3.616709299,2.743359012,-3.842958327,-1.099374098,0.1191456863,4.5,0.1,10
4.98609515,-3.074091768,-3.460364174,-0.7719966745,0.1751196157,4.5,0.1,10
1.19668526,4.329007824,4.808211455,-4.303593634,0.09279593335,4.5,0.1,10
-3.620024827,2.907379739,-2.293678477,3.848490595,0.4351795184,4.5,0.1,10
1.634532572,-3.881551976,3.325292849,-3.2364362,0.2018189514,4.5,0.1,10
-0.7650460532,0.5218492856,0.007661490803,1.861629156,0.09870253138,4.5,0.1,10
1.526867349,4.920420055,4.994219092,0.1645940264,0.1093949849,4.5,0.1,10
-4.04800913,2.27843299,4.766640782,-1.816736124,0.09799832791,4.5,0.1,10
-0.3879111416,-0.7522307518,-4.485808454,1.722644312,0.2578572389,4.5,0.1,10
-1.466623049,2.874638746,3.321200753,3.212307866,0.4594416961,4.5,0.1,10
-0.8333400196,-1.784543178,2.488207797,3.013894338,0.157932891,4.5,0.1,10
-0.08742553609,3.930310195,-3.560913039,3.790687797,0.08297769099,4.5,0.1,10
-4.03904767,-3.464744779,0.3384001327,-4.324815198,0.2870772884,4.5,0.1,10
-4.471928986,-4.994812558,-0.6368334031,2.746238813,0.3884886979,4.5,0.1,10
-4.651616497,1.522576065,3.231273174,-3.319991514,0.08506295002,4.5,0.1,10
-3.531362652,3.608009736,3.2312461,0.3894176626,0.1432449026,4.5,0.1,10
3.191998793,-4.072439226,-1.055184821,2.377975561,0.213509,4.5,0.1,10
-2.425480407,2.523289144,0.04178604391,2.502659879,0.0866860143,4.5,0.1,10
-0.3532036214,-1.320956598,-2.808107835,-2.916206586,0.09997169116,4.5,0.1,10
2.514908106,-3.81089652,-4.140176499,-3.23708635,0.4980678647,4.5,0.1,10
-3.246534885,3.231076228,-1.014933765,4.903884574,0.1904529962,4.5,0.1,10
-3.627887422,1.535398257,-0.512704928,-1.070818233,0.1243813155,4.5,0.1,10
3.750841991,4.755956458,3.728589588,-3.07699321,0.1457593895,4.5,0.1,10
-2.792020788,1.560738791,-2.109164184,2.347251308,0.1233626656,4.5,0.1,10
0.6642065081,0.5090876849,3.285469248,2.105327717,0.1016810414,4.5,0.1,10
-4.73422235,-4.505408629,1.015584525,-0.1380792438,0.09974124606,4.5,0.1,10
-2.398153447,-0.8134391269,2.579103187,3.266114847,0.1749570492,4.5,0.1,10
0.6122306789,-1.146305191,-2.293032385,0.2191847077,0.1099639864,4.5,0.1,10
-1.852503814,0.6409513705,1.766523825,-4.339207891,0.1205573629,4.5,0.1,10
-4.98932535,-2.877228612,3.945114977,1.462907632,0.160410642,4.5,0.1,10
-3.280396481,3.902639618,-0.3004405971,-0.2390824332,0.09805272451,4.5,0.1,10
4.355419438,-4.405133078,-2.848217254,0.8577132515,1.571802892,4.5,0.1,10
-3.045134904,1.795270092,-2.859077107,-4.008430294,0.08930582101,4.5,0.1,10
-2.930148404,-0.7726596573,-3.238617008,-3.653079751,0.2109534515,4.5,0.1,10
3.602818862,-1.796027964,-1.392413135,-4.447295905,0.1745784454,4.5,0.1,10
-1.426303765,-2.351928227,1.104850673,-2.946097023,0.1210331846,4.5,0.1,10
3.883654531,4.296666209,-4.001689428,-3.925970437,0.1378577961,4.5,0.1,10
-3.846735619,1.195692563,-3.780310358,3.523823179,0.1596430772,4.5,0.1,10
2.542715149,3.198088582,0.2606052689,4.966772115,0.2349513023,4.5,0.1,10
-4.558248971,-0.9873503581,-1.760633311,4.486454987,0.2813043975,4.5,0.1,10
0.768609585,3.061909654,-3.296588063,4.786341439,0.1959074355,4.5,0.1,10
-0.01360453124,-0.06327923729,4.708847285,-1.192676388,0.1000005782,4.5,0.1,10
-1.024749754,0.847527028,-3.719473895,-1.789143736,0.1053126675,4.5,0.1,10
