drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.4273452804,4.4,ay
-5,-4.95,0.4123343981,4.4,ay
-5,-4.9,0.3983434772,4.4,ay
-5,-4.85,0.3852773619,4.4,ay
-5,-4.8,0.3730523076,4.4,ay
-5,-4.75,0.3615942894,4.4,ay
-5,-4.7,0.3508376636,4.4,ay
-5,-4.65,0.3407240714,4.4,ay
-5,-4.6,0.3312014104,4.4,ay
-5,-4.55,0.3222230137,4.4,ay
-5,-4.5,0.3137470956,4.4,ay
-5,-4.45,0.3057359688,4.4,ay
-5,-4.4,0.2981557598,4.4,ay
-5,-4.35,0.2909757729,4.4,ay
-5,-4.3,0.2841682832,4.4,ay
-5,-4.25,0.2777081156,4.4,ay
-5,-4.2,0.2715724474,4.4,ay
-5,-4.15,0.2657404916,4.4,ay
-5,-4.1,0.2601933429,4.4,ay
-5,-4.05,0.2549138281,4.4,ay
-5,-4,0.249886234,4.4,ay
-5,-3.95,0.2450963118,4.4,ay
-5,-3.9,0.2405311083,4.4,ay
-5,-3.85,0.2361788202,4.4,ay
-5,-3.8,0.232028788,4.4,ay
-5,-3.75,0.2280713941,4.4,ay
-5,-3.7,0.2242980328,4.4,ay
-5,-3.65,0.2207010561,4.4,ay
-5,-3.6,0.2172737379,4.4,ay
-5,-3.55,0.2140103298,4.4,ay
-5,-3.5,0.210906066,4.4,ay
-5,-3.45,0.2079571221,4.4,ay
-5,-3.4,0.2051608124,4.4,ay
-5,-3.35,0.2025155833,4.4,ay
-5,-3.3,0.2000212779,4.4,ay
-5,-3.25,0.197679262,4.4,ay
-5,-3.2,0.1954927202,4.4,ay
-5,-3.15,0.1934671186,4.4,ay
-5,-3.1,0.1916107762,4.4,ay
-5,-3.05,0.1899356306,4.4,ay
-5,-3,0.1884584035,4.4,ay
-5,-2.95,0.1872022745,4.4,ay
-5,-2.9,0.1861993508,4.4,ay
-5,-2.85,0.1854943117,4.4,ay
-5,-2.8,0.1851502661,4.4,ay
-5,-2.75,0.1852580218,4.4,ay
-5,-2.7,0.1859514778,4.4,ay
-5,-2.65,0.1874345961,4.4,ay
-5,-2.6,0.1900307274,4.4,ay
-5,-2.55,0.1942794623,4.4,ay
-5,-2.5,0.2011413676,4.4,ay
-5,-2.45,0.2124803218,4.4,ay
-5,-2.4,0.2323679885,4.4,ay
-5,-2.35,0.2714192025,4.4,ay
-5,-2.3,0.367116794,4.4,ay
-5,-2.25,0.7930282103,4.4,ay
-5,-2.2,1.288831961,4.4,ay
-5,-2.15,0.3244482611,4.4,ay
-5,-2.1,0.1988261422,4.4,ay
-5,-2.05,0.1586514516,4.4,ay
-5,-2,0.1421405218,4.4,ay
-5,-1.95,0.1342458513,4.4,ay
-5,-1.9,0.129973105,4.4,ay
-5,-1.85,0.1273799553,4.4,ay
-5,-1.8,0.1256245307,4.4,ay
-5,-1.75,0.1243105301,4.4,ay
-5,-1.7,0.123239186,4.4,ay
-5,-1.65,0.1223055938,4.4,ay
-5,-1.6,0.121452313,4.4,ay
-5,-1.55,0.1206469743,4.4,ay
-5,-1.5,0.1198709334,4.4,ay
-5,-1.45,0.1191134148,4.4,ay
-5,-1.4,0.1183681716,4.4,ay
-5,-1.35,0.1176315638,4.4,ay
-5,-1.3,0.1169016414,4.4,ay
-5,-1.25,0.116177314,4.4,ay
-5,-1.2,0.1154581148,4.4,ay
-5,-1.15,0.1147439291,4.4,ay
-5,-1.1,0.1140348058,4.4,ay
-5,-1.05,0.1133308818,4.4,ay
-5,-1,0.1126323701,4.4,ay
-5,-0.95,0.1119395066,4.4,ay
-5,-0.9,0.1112524819,4.4,ay
-5,-0.85,0.1105714876,4.4,ay
-5,-0.8,0.1098967156,4.4,ay
-5,-0.75,0.1092282984,4.4,ay
-5,-0.7,0.1085663655,4.4,ay
-5,-0.65,0.1079110083,4.4,ay
-5,-0.6,0.1072622819,4.4,ay
-5,-0.55,0.1066202709,4.4,ay
-5,-0.5,0.1059849823,4.4,ay
-5,-0.45,0.105356431,4.4,ay
-5,-0.4,0.1047346543,4.4,ay
-5,-0.35,0.1041195954,4.4,ay
-5,-0.3,0.1035112506,4.4,ay
-5,-0.25,0.1029096006,4.4,ay
-5,-0.2,0.1023145741,4.4,ay
-5,-0.15,0.101726168,4.4,ay
-5,-0.1,0.101144295,4.4,ay
-5,-0.05,0.1005689229,4.4,ay
-5,0,0.09999999493,4.4,ay
-5,0.05,0.09943745454,4.4,ay
-5,0.1,0.09888122641,4.4,ay
-5,0.15,0.09833127112,4.4,ay
-5,0.2,0.09778751702,4.4,ay
-5,0.25,0.09724991673,4.4,ay
-5,0.3,0.09671841327,4.4,ay
-5,0.35,0.09619294313,4.4,ay
-5,0.4,0.09567347066,4.4,ay
-5,0.45,0.09515994881,4.4,ay
-5,0.5,0.09465231931,4.4,ay
-5,0.55,0.09415056599,4.4,ay
-5,0.6,0.09365462289,4.4,ay
-5,0.65,0.09316448589,4.4,ay
-5,0.7,0.09268010124,4.4,ay
-5,0.75,0.09220147023,4.4,ay
-5,0.8,0.0917285618,4.4,ay
