drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.05283797325,2.4,ay
-5,-4.95,0.05321508236,2.4,ay
-5,-4.9,0.05364878991,2.4,ay
-5,-4.85,0.05413796084,2.4,ay
-5,-4.8,0.05468168844,2.4,ay
-5,-4.75,0.05527925986,2.4,ay
-5,-4.7,0.05593012473,2.4,ay
-5,-4.65,0.05663386698,2.4,ay
-5,-4.6,0.05739017843,2.4,ay
-5,-4.55,0.05819883447,2.4,ay
-5,-4.5,0.05905967078,2.4,ay
-5,-4.45,0.05997256104,2.4,ay
-5,-4.4,0.06093739545,2.4,ay
-5,-4.35,0.06195405931,2.4,ay
-5,-4.3,0.0630224122,2.4,ay
-5,-4.25,0.06414226686,2.4,ay
-5,-4.2,0.0653133682,2.4,ay
-5,-4.15,0.06653537197,2.4,ay
-5,-4.1,0.06780782336,2.4,ay
-5,-4.05,0.06913013538,2.4,ay
-5,-4,0.07050156705,2.4,ay
-5,-3.95,0.07192120133,2.4,ay
-5,-3.9,0.07338792358,2.4,ay
-5,-3.85,0.07490039987,2.4,ay
-5,-3.8,0.07645705593,2.4,ay
-5,-3.75,0.07805605693,2.4,ay
-5,-3.7,0.07969528835,2.4,ay
-5,-3.65,0.08137233867,2.4,ay
-5,-3.6,0.08308448349,2.4,ay
-5,-3.55,0.08482867282,2.4,ay
-5,-3.5,0.08660152088,2.4,ay
-5,-3.45,0.08839929977,2.4,ay
-5,-3.4,0.09021793718,2.4,ay
-5,-3.35,0.09205301832,2.4,ay
-5,-3.3,0.09389979426,2.4,ay
-5,-3.25,0.09575319435,2.4,ay
-5,-3.2,0.09760784556,2.4,ay
-5,-3.15,0.099458098,2.4,ay
-5,-3.1,0.1012980568,2.4,ay
-5,-3.05,0.1031216203,2.4,ay
-5,-3,0.1049225243,2.4,ay
-5,-2.95,0.1066943926,2.4,ay
-5,-2.9,0.1084307926,2.4,ay
-5,-2.85,0.1101252951,2.4,ay
-5,-2.8,0.1117715379,2.4,ay
-5,-2.75,0.1133632919,2.4,ay
-5,-2.7,0.1148945276,2.4,ay
-5,-2.65,0.1163594823,2.4,ay
-5,-2.6,0.117752724,2.4,ay
-5,-2.55,0.1190692138,2.4,ay
-5,-2.5,0.1203043621,2.4,ay
-5,-2.45,0.1214540794,2.4,ay
-5,-2.4,0.1225148195,2.4,ay
-5,-2.35,0.1234836151,2.4,ay
-5,-2.3,0.124358103,2.4,ay
-5,-2.25,0.1251365413,2.4,ay
-5,-2.2,0.1258178161,2.4,ay
-5,-2.15,0.1264014381,2.4,ay
-5,-2.1,0.1268875306,2.4,ay
-5,-2.05,0.1272768086,2.4,ay
-5,-2,0.1275705494,2.4,ay
-5,-1.95,0.1277705573,2.4,ay
-5,-1.9,0.1278791208,2.4,ay
-5,-1.85,0.127898967,2.4,ay
-5,-1.8,0.1278332113,2.4,ay
-5,-1.75,0.1276853061,2.4,ay
-5,-1.7,0.1274589866,2.4,ay
-5,-1.65,0.127158219,2.4,ay
-5,-1.6,0.1267871485,2.4,ay
-5,-1.55,0.126350049,2.4,ay
-5,-1.5,0.1258512771,2.4,ay
-5,-1.45,0.1252952273,2.4,ay
-5,-1.4,0.1246862925,2.4,ay
-5,-1.35,0.1240288278,2.4,ay
-5,-1.3,0.1233271186,2.4,ay
-5,-1.25,0.1225853531,2.4,ay
-5,-1.2,0.1218075983,2.4,ay
-5,-1.15,0.1209977812,2.4,ay
-5,-1.1,0.1201596729,2.4,ay
-5,-1.05,0.1192968763,2.4,ay
-5,-1,0.1184128181,2.4,ay
-5,-0.95,0.1175107423,2.4,ay
-5,-0.9,0.1165937078,2.4,ay
-5,-0.85,0.1156645878,2.4,ay
-5,-0.8,0.1147260707,2.4,ay
-5,-0.75,0.113780664,2.4,ay
-5,-0.7,0.1128306983,2.4,ay
-5,-0.65,0.1118783339,2.4,ay
-5,-0.6,0.1109255671,2.4,ay
-5,-0.55,0.109974238,2.4,ay
-5,-0.5,0.1090260387,2.4,ay
-5,-0.45,0.1080825216,2.4,ay
-5,-0.4,0.1071451088,2.4,ay
-5,-0.35,0.1062151,2.4,ay
-5,-0.3,0.1052936822,2.4,ay
-5,-0.25,0.1043819386,2.4,ay
-5,-0.2,0.103480856,2.4,ay
-5,-0.15,0.1025913346,2.4,ay
-5,-0.1,0.1017141955,2.4,ay
-5,-0.05,0.1008501886,2.4,ay
-5,0,0.1,2.4,ay
-5,0.05,0.0991642595,2.4,ay
-5,0.1,0.09834354718,2.4,ay
-5,0.15,0.09753839978,2.4,ay
-5,0.2,0.09674931765,2.4,ay
-5,0.25,0.0959767693,2.4,ay
-5,0.3,0.09522119806,2.4,ay
-5,0.35,0.09448302675,2.4,ay
-5,0.4,0.09376266268,2.4,ay
-5,0.45,0.09306050244,2.4,ay
-5,0.5,0.09237693646,2.4,ay
-5,0.55,0.09171235288,2.4,ay
-5,0.6,0.09106714197,2.4,ay
-5,0.65,0.09044169997,2.4,ay
-5,0.7,0.08983643272,2.4,ay
-5,0.75,0.08925175943,2.4,ay
-5,0.8,0.08868811627,2.4,ay
-5,0.85,0.08814595997,2.4,ay
-5,0.9,0.08762577131,2.4,ay
-5,0.95,0.0871280587,2.4,ay
-5,1,0.08665336182,2.4,ay
-5,1.05,0.08620225535,2.4,ay
-5,1.1,0.08577535282,2.4,ay
-5,1.15,0.08537331066,2.4,ay
-5,1.2,0.08499683234,2.4,ay
-5,1.25,0.08464667308,2.4,ay
-5,1.3,0.08432364434,2.4,ay
-5,1.35,0.08402861941,2.4,ay
-5,1.4,0.08376253868,2.4,ay
-5,1.45,0.08352641596,2.4,ay
-5,1.5,0.08332134502,2.4,ay
-5,1.55,0.08314850704,2.4,ay
-5,1.6,0.0830091785,2.4,ay
-5,1.65,0.08290474039,2.4,ay
-5,1.7,0.0828366877,2.4,ay
-5,1.75,0.08280664071,2.4,ay
-5,1.8,0.0828163571,2.4,ay
-5,1.85,0.08286774544,2.4,ay
-5,1.9,0.08296288078,2.4,ay
-5,1.95,0.08310402129,2.4,ay
-5,2,0.0832936279,2.4,ay
-5,2.05,0.08353438549,2.4,ay
-5,2.1,0.0838292276,2.4,ay
-5,2.15,0.08418136364,2.4,ay
-5,2.2,0.08459431029,2.4,ay
-5,2.25,0.08507192685,2.4,ay
-5,2.3,0.0856184554,2.4,ay
-5,2.35,0.08623856679,2.4,ay
-5,2.4,0.08693741322,2.4,ay
-5,2.45,0.0877206886,2.4,ay
-5,2.5,0.08859469738,2.4,ay
-5,2.55,0.0895664348,2.4,ay
-5,2.6,0.09064367939,2.4,ay
-5,2.65,0.09183509978,2.4,ay
-5,2.7,0.0931503802,2.4,ay
-5,2.75,0.09460036631,2.4,ay
-5,2.8,0.09619723633,2.4,ay
-5,2.85,0.09795470333,2.4,ay
-5,2.9,0.09988825406,2.4,ay
-5,2.95,0.1020154327,2.4,ay
-5,3,0.1043561802,2.4,ay
-5,3.05,0.1069332409,2.4,ay
-5,3.1,0.1097726538,2.4,ay
-5,3.15,0.1129043483,2.4,ay
-5,3.2,0.1163628714,2.4,ay
-5,3.25,0.1201882812,2.4,ay
-5,3.3,0.1244272528,2.4,ay
-5,3.35,0.1291344548,2.4,ay
-5,3.4,0.1343742805,2.4,ay
-5,3.45,0.1402230382,2.4,ay
-5,3.5,0.1467717531,2.4,ay
-5,3.55,0.1541297836,2.4,ay
-5,3.6,0.1624295401,2.4,ay
-5,3.65,0.1718327161,2.4,ay
-5,3.7,0.1825386219,2.4,ay
-5,3.75,0.1947954888,2.4,ay
-5,3.8,0.2089160463,2.4,ay
-5,3.85,0.2252993646,2.4,ay
-5,3.9,0.2444620867,2.4,ay
-5,3.95,0.2670840833,2.4,ay
-5,4,0.2940768869,2.4,ay
-5,4.05,0.326689278,2.4,ay
-5,4.1,0.36667573,2.4,ay
-5,4.15,0.4165759306,2.4,ay
-5,4.2,0.4802009541,2.4,ay
-5,4.25,0.5635285841,2.4,ay
-5,4.3,0.6764734744,2.4,ay
-5,4.35,0.8367205405,2.4,ay
-5,4.4,1.079096642,2.4,ay
-5,4.45,1.482758764,2.4,ay
-5,4.5,2.273986248,2.4,ay
-5,4.55,4.461416138,2.4,ay
-5,4.6,34.51577413,2.4,ay
-5,4.65,6.924596123,2.4,ay
-5,4.7,3.393117326,2.4,ay
-5,4.75,2.377049941,2.4,ay
-5,4.8,1.918818876,2.4,ay
-5,4.85,1.680716509,2.4,ay
-5,4.9,1.559764983,2.4,ay
