drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.2117808967,0.9,ax
-5,-4.95,0.178535854,0.9,ax
-5,-4.9,0.155945675,0.9,ax
-5,-4.85,0.1397820624,0.9,ax
-5,-4.8,0.1278242104,0.9,ax
-5,-4.75,0.1188077937,0.9,ax
-5,-4.7,0.1119783053,0.9,ax
-5,-4.65,0.1068830824,0.9,ax
-5,-4.6,0.1032726293,0.9,ax
-5,-4.55,0.101062897,0.9,ax
-5,-4.5,0.1003465158,0.9,ax
-5,-4.45,0.1014707504,0.9,ax
-5,-4.4,0.1052566055,0.9,ax
-5,-4.35,0.1136121083,0.9,ax
-5,-4.3,0.1315571861,0.9,ax
-5,-4.25,0.1764763774,0.9,ax
-5,-4.2,0.3668671896,0.9,ax
-5,-4.15,0.7585412203,0.9,ax
-5,-4.1,0.1673015307,0.9,ax
-5,-4.05,0.09799557038,0.9,ax
-5,-4,0.07532273966,0.9,ax
-5,-3.95,0.06570395762,0.9,ax
-5,-3.9,0.06103609062,0.9,ax
-5,-3.85,0.05856804041,0.9,ax
-5,-3.8,0.05719684994,0.9,ax
-5,-3.75,0.05642952751,0.9,ax
-5,-3.7,0.05602684532,0.9,ax
-5,-3.65,0.05586490658,0.9,ax
-5,-3.6,0.0558761337,0.9,ax
-5,-3.55,0.0560221566,0.9,ax
-5,-3.5,0.05628054943,0.9,ax
-5,-3.45,0.05663798382,0.9,ax
-5,-3.4,0.05708652551,0.9,ax
-5,-3.35,0.05762154657,0.9,ax
-5,-3.3,0.05824050242,0.9,ax
-5,-3.25,0.05894218981,0.9,ax
-5,-3.2,0.05972627975,0.9,ax
-5,-3.15,0.06059301238,0.9,ax
-5,-3.1,0.06154298857,0.9,ax
-5,-3.05,0.06257702091,0.9,ax
-5,-3,0.0636960206,0.9,ax
-5,-2.95,0.06490090616,0.9,ax
-5,-2.9,0.06619252502,0.9,ax
-5,-2.85,0.06757158168,0.9,ax
-5,-2.8,0.06903856902,0.9,ax
-5,-2.75,0.0705936994,0.9,ax
-5,-2.7,0.07223683403,0.9,ax
-5,-2.65,0.07396740917,0.9,ax
-5,-2.6,0.07578435897,0.9,ax
-5,-2.55,0.07768603359,0.9,ax
-5,-2.5,0.0796701139,0.9,ax
-5,-2.45,0.08173352261,0.9,ax
-5,-2.4,0.08387233375,0.9,ax
-5,-2.35,0.08608168115,0.9,ax
-5,-2.3,0.08835566985,0.9,ax
-5,-2.25,0.0906872922,0.9,ax
-5,-2.2,0.09306835328,0.9,ax
-5,-2.15,0.09548940991,0.9,ax
-5,-2.1,0.09793972844,0.9,ax
-5,-2.05,0.1004072673,0.9,ax
-5,-2,0.1028786897,0.9,ax
-5,-1.95,0.1053394128,0.9,ax
-5,-1.9,0.1077736993,0.9,ax
-5,-1.85,0.1101647951,0.9,ax
-5,-1.8,0.1124951168,0.9,ax
-5,-1.75,0.1147464896,0.9,ax
-5,-1.7,0.1169004353,0.9,ax
-5,-1.65,0.1189385037,0.9,ax
-5,-1.6,0.1208426414,0.9,ax
-5,-1.55,0.1225955859,0.9,ax
-5,-1.5,0.1241812712,0.9,ax
-5,-1.45,0.1255852269,0.9,ax
-5,-1.4,0.1267949547,0.9,ax
-5,-1.35,0.1278002629,0.9,ax
-5,-1.3,0.1285935412,0.9,ax
-5,-1.25,0.1291699622,0.9,ax
-5,-1.2,0.1295275989,0.9,ax
-5,-1.15,0.1296674513,0.9,ax
-5,-1.1,0.1295933822,0.9,ax
-5,-1.05,0.129311967,0.9,ax
-5,-1,0.1288322657,0.9,ax
-5,-0.95,0.1281655332,0.9,ax
-5,-0.9,0.127324881,0.9,ax
-5,-0.85,0.1263249103,0.9,ax
-5,-0.8,0.125181334,0.9,ax
-5,-0.75,0.1239106029,0.9,ax
-5,-0.7,0.1225295519,0.9,ax
-5,-0.65,0.1210550775,0.9,ax
-5,-0.6,0.1195038556,0.9,ax
-5,-0.55,0.1178921037,0.9,ax
-5,-0.5,0.1162353917,0.9,ax
-5,-0.45,0.1145485014,0.9,ax
-5,-0.4,0.1128453305,0.9,ax
-5,-0.35,0.1111388401,0.9,ax
-5,-0.3,0.1094410415,0.9,ax
-5,-0.25,0.1077630142,0.9,ax
-5,-0.2,0.106114955,0.9,ax
-5,-0.15,0.1045062494,0.9,ax
-5,-0.1,0.1029455644,0.9,ax
-5,-0.05,0.1014409573,0.9,ax
-5,0,0.09999999998,0.9,ax
-5,0.05,0.09862991601,0.9,ax
-5,0.1,0.09733773117,0.9,ax
-5,0.15,0.09613043745,0.9,ax
-5,0.2,0.09501517419,0.9,ax
-5,0.25,0.09399942893,0.9,ax
-5,0.3,0.09309126396,0.9,ax
-5,0.35,0.09229957655,0.9,ax
-5,0.4,0.0916344038,0.9,ax
-5,0.45,0.0911072856,0.9,ax
-5,0.5,0.09073170598,0.9,ax
-5,0.55,0.09052363835,0.9,ax
-5,0.6,0.09050223113,0.9,ax
-5,0.65,0.09069068262,0.9,ax
-5,0.7,0.09111737471,0.9,ax
-5,0.75,0.09181736386,0.9,ax
-5,0.8,0.09283437259,0.9,ax
-5,0.85,0.09422349026,0.9,ax
-5,0.9,0.09605490009,0.9,ax
-5,0.95,0.09841911996,0.9,ax
-5,1,0.1014345255,0.9,ax
-5,1.05,0.1052584096,0.9,ax
-5,1.1,0.1101036858,0.9,ax
-5,1.15,0.1162649216,0.9,ax
-5,1.2,0.1241604279,0.9,ax
-5,1.25,0.1344033215,0.9,ax
-5,1.3,0.1479279397,0.9,ax
-5,1.35,0.1662295205,0.9,ax
-5,1.4,0.1918565661,0.9,ax
-5,1.45,0.2295331773,0.9,ax
-5,1.5,0.2891069561,0.9,ax
-5,1.55,0.3950753064,0.9,ax
-5,1.6,0.6299567372,0.9,ax
-5,1.65,1.555430271,0.9,ax
-5,1.7,3.487839944,0.9,ax
-5,1.75,0.8429823583,0.9,ax
-5,1.8,0.4897688344,0.9,ax
-5,1.85,0.3519788916,0.9,ax
-5,1.9,0.2797869844,0.9,ax
-5,1.95,0.2362247127,0.9,ax
-5,2,0.2077750238,0.9,ax
-5,2.05,0.1883397694,0.9,ax
-5,2.1,0.1747827663,0.9,ax
-5,2.15,0.165346555,0.9,ax
-5,2.2,0.1589926817,0.9,ax
-5,2.25,0.1550949918,0.9,ax
-5,2.3,0.1532866778,0.9,ax
-5,2.35,0.153382408,0.9,ax
-5,2.4,0.1553421915,0.9,ax
-5,2.45,0.1592633508,0.9,ax
-5,2.5,0.1653977597,0.9,ax
-5,2.55,0.1742005637,0.9,ax
-5,2.6,0.186429487,0.9,ax
-5,2.65,0.2033398357,0.9,ax
-5,2.7,0.2270834732,0.9,ax
-5,2.75,0.2615964184,0.9,ax
-5,2.8,0.3148357849,0.9,ax
-5,2.85,0.4055521084,0.9,ax
-5,2.9,0.5907714795,0.9,ax
-5,2.95,1.164589482,0.9,ax
-5,3,29.01350106,0.9,ax
-5,3.05,1.015660628,0.9,ax
-5,3.1,0.5027164394,0.9,ax
-5,3.15,0.3283618618,0.9,ax
-5,3.2,0.2409683056,0.9,ax
-5,3.25,0.1887199487,0.9,ax
-5,3.3,0.1541345107,0.9,ax
-5,3.35,0.1296691701,0.9,ax
-5,3.4,0.1115369312,0.9,ax
-5,3.45,0.0976284014,0.9,ax
-5,3.5,0.08667589445,0.9,ax
-5,3.55,0.07787196587,0.9,ax
-5,3.6,0.07067811464,0.9,ax
-5,3.65,0.0647215456,0.9,ax
-5,3.7,0.05973607926,0.9,ax
-5,3.75,0.05552665772,0.9,ax
-5,3.8,0.05194714867,0.9,ax
-5,3.85,0.04888598505,0.9,ax
-5,3.9,0.04625660274,0.9,ax
-5,3.95,0.043990916,0.9,ax
-5,4,0.04203477657,0.9,ax
-5,4.05,0.04034476722,0.9,ax
-5,4.1,0.03888592347,0.9,ax
-5,4.15,0.03763013131,0.9,ax
-5,4.2,0.03655505469,0.9,ax
-5,4.25,0.03564353485,0.9,ax
-5,4.3,0.03488350158,0.9,ax
-5,4.35,0.03426858674,0.9,ax
-5,4.4,0.03379992562,0.9,ax
-5,4.45,0.03349030128,0.9,ax
-5,4.5,0.03337348339,0.9,ax
-5,4.55,0.0335263788,0.9,ax
-5,4.6,0.03412672705,0.9,ax
-5,4.65,0.03562491544,0.9,ax
-5,4.7,0.03936246246,0.9,ax
-5,4.75,0.05057561798,0.9,ax
-5,4.8,0.1072726858,0.9,ax
-5,4.85,0.2590154853,0.9,ax
-5,4.9,0.07204431388,0.9,ax
-5,4.95,0.05141528523,0.9,ax
-5,5,0.04493403095,0.9,ax
-4.95,-5,0.1304146346,0.9,ax
-4.95,-4.95,0.1199192824,0.9,ax
-4.95,-4.9,0.1119875479,0.9,ax
-4.95,-4.85,0.1060003878,0.9,ax
-4.95,-4.8,0.1015956953,0.9,ax
-4.95,-4.75,0.09859727731,0.9,ax
-4.95,-4.7,0.09700047806,0.9,ax
-4.95,-4.65,0.09701786352,0.9,ax
-4.95,-4.6,0.09923496256,0.9,ax
-4.95,-4.55,0.1050557604,0.9,ax
-4.95,-4.5,0.1181436686,0.9,ax
-4.95,-4.45,0.1506395041,0.9,ax
-4.95,-4.4,0.2735186271,0.9,ax
-4.95,-4.35,1.340973504,0.9,ax
-4.95,-4.3,0.1657263108,0.9,ax
-4.95,-4.25,0.09309733176,0.9,ax
-4.95,-4.2,0.07182708921,0.9,ax
