drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.07813650376,1.6,ay
-5,-4.95,0.07756453362,1.6,ay
-5,-4.9,0.07709329608,1.6,ay
-5,-4.85,0.07671455521,1.6,ay
-5,-4.8,0.0764224299,1.6,ay
-5,-4.75,0.07621411009,1.6,ay
-5,-4.7,0.07609112547,1.6,ay
-5,-4.65,0.07606147656,1.6,ay
-5,-4.6,0.07614312319,1.6,ay
-5,-4.55,0.07636963541,1.6,ay
-5,-4.5,0.0767992735,1.6,ay
-5,-4.45,0.07752946289,1.6,ay
-5,-4.4,0.078719556,1.6,ay
-5,-4.35,0.08062580856,1.6,ay
-5,-4.3,0.08365305338,1.6,ay
-5,-4.25,0.08842674077,1.6,ay
-5,-4.2,0.0958864178,1.6,ay
-5,-4.15,0.1074016207,1.6,ay
-5,-4.1,0.1249271732,1.6,ay
-5,-4.05,0.1512650275,1.6,ay
-5,-4,0.1905908112,1.6,ay
-5,-3.95,0.2495523897,1.6,ay
-5,-3.9,0.3395924209,1.6,ay
-5,-3.85,0.482178126,1.6,ay
-5,-3.8,0.7220817527,1.6,ay
-5,-3.75,1.167791255,1.6,ay
-5,-3.7,2.155029542,1.6,ay
-5,-3.65,5.400363395,1.6,ay
-5,-3.6,7664.443873,1.6,ay
-5,-3.55,9.219034792,1.6,ay
-5,-3.5,6.517496179,1.6,ay
-5,-3.45,6.84698102,1.6,ay
-5,-3.4,10.49590655,1.6,ay
-5,-3.35,119.0518825,1.6,ay
-5,-3.3,9.207507177,1.6,ay
-5,-3.25,3.986902776,1.6,ay
-5,-3.2,2.414587476,1.6,ay
-5,-3.15,1.680220764,1.6,ay
-5,-3.1,1.264299627,1.6,ay
-5,-3.05,1.000947912,1.6,ay
-5,-3,0.8214628318,1.6,ay
-5,-2.95,0.6925314231,1.6,ay
-5,-2.9,0.5961730272,1.6,ay
-5,-2.85,0.5218929172,1.6,ay
-5,-2.8,0.4631875637,1.6,ay
-5,-2.75,0.4158307358,1.6,ay
-5,-2.7,0.3769678028,1.6,ay
-5,-2.65,0.3446075855,1.6,ay
-5,-2.6,0.3173228979,1.6,ay
-5,-2.55,0.2940666609,1.6,ay
-5,-2.5,0.2740549688,1.6,ay
-5,-2.45,0.2566904355,1.6,ay
-5,-2.4,0.2415106341,1.6,ay
-5,-2.35,0.2281525656,1.6,ay
-5,-2.3,0.2163277002,1.6,ay
-5,-2.25,0.2058041002,1.6,ay
-5,-2.2,0.1963934025,1.6,ay
-5,-2.15,0.1879412111,1.6,ay
-5,-2.1,0.1803198888,1.6,ay
-5,-2.05,0.1734231003,1.6,ay
-5,-2,0.1671616222,1.6,ay
-5,-1.95,0.1614600939,1.6,ay
-5,-1.9,0.1562544787,1.6,ay
-5,-1.85,0.1514900568,1.6,ay
-5,-1.8,0.1471198266,1.6,ay
-5,-1.75,0.1431032223,1.6,ay
-5,-1.7,0.1394050759,1.6,ay
-5,-1.65,0.1359947767,1.6,ay
-5,-1.6,0.1328455788,1.6,ay
-5,-1.55,0.1299340295,1.6,ay
-5,-1.5,0.1272395004,1.6,ay
-5,-1.45,0.1247437926,1.6,ay
-5,-1.4,0.1224308091,1.6,ay
-5,-1.35,0.1202862759,1.6,ay
-5,-1.3,0.118297509,1.6,ay
-5,-1.25,0.1164532154,1.6,ay
-5,-1.2,0.1147433237,1.6,ay
-5,-1.15,0.1131588382,1.6,ay
-5,-1.1,0.111691715,1.6,ay
-5,-1.05,0.1103347529,1.6,ay
-5,-1,0.1090815013,1.6,ay
-5,-0.95,0.1079261776,1.6,ay
-5,-0.9,0.1068635961,1.6,ay
-5,-0.85,0.1058891058,1.6,ay
-5,-0.8,0.1049985345,1.6,ay
-5,-0.75,0.10418814,1.6,ay
-5,-0.7,0.1034545649,1.6,ay
-5,-0.65,0.1027947992,1.6,ay
-5,-0.6,0.1022061419,1.6,ay
-5,-0.55,0.1016861696,1.6,ay
-5,-0.5,0.1012327058,1.6,ay
-5,-0.45,0.100843792,1.6,ay
-5,-0.4,0.1005176608,1.6,ay
-5,-0.35,0.1002527119,1.6,ay
-5,-0.3,0.1000474845,1.6,ay
-5,-0.25,0.09990063426,1.6,ay
-5,-0.2,0.09981090849,1.6,ay
-5,-0.15,0.09977712201,1.6,ay
-5,-0.1,0.09979813,1.6,ay
-5,-0.05,0.09987280361,1.6,ay
-5,0,0.1000000002,1.6,ay
-5,0.05,0.1001785349,1.6,ay
-5,0.1,0.1004071494,1.6,ay
-5,0.15,0.1006844774,1.6,ay
-5,0.2,0.101009007,1.6,ay
-5,0.25,0.1013790423,1.6,ay
-5,0.3,0.1017926593,1.6,ay
-5,0.35,0.1022476584,1.6,ay
-5,0.4,0.1027415137,1.6,ay
-5,0.45,0.1032713176,1.6,ay
-5,0.5,0.1038337202,1.6,ay
-5,0.55,0.1044248681,1.6,ay
-5,0.6,0.1050403348,1.6,ay
-5,0.65,0.1056750539,1.6,ay
-5,0.7,0.1063232443,1.6,ay
-5,0.75,0.1069783426,1.6,ay
-5,0.8,0.107632932,1.6,ay
-5,0.85,0.1082786823,1.6,ay
-5,0.9,0.1089062919,1.6,ay
-5,0.95,0.1095054549,1.6,ay
-5,1,0.110064838,1.6,ay
-5,1.05,0.1105720938,1.6,ay
-5,1.1,0.1110139032,1.6,ay
-5,1.15,0.1113760656,1.6,ay
-5,1.2,0.111643638,1.6,ay
-5,1.25,0.1118011408,1.6,ay
-5,1.3,0.1118328221,1.6,ay
-5,1.35,0.1117230023,1.6,ay
-5,1.4,0.1114564869,1.6,ay
-5,1.45,0.111019048,1.6,ay
-5,1.5,0.1103979608,1.6,ay
-5,1.55,0.109582584,1.6,ay
-5,1.6,0.1085649477,1.6,ay
-5,1.65,0.1073403222,1.6,ay
-5,1.7,0.1059077288,1.6,ay
-5,1.75,0.1042703449,1.6,ay
-5,1.8,0.1024357712,1.6,ay
