drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.6048316487,2.6,ay
-5,-4.95,0.6479790976,2.6,ay
-5,-4.9,0.6848466235,2.6,ay
-5,-4.85,0.7129280435,2.6,ay
-5,-4.8,0.7303149768,2.6,ay
-5,-4.75,0.7360657177,2.6,ay
-5,-4.7,0.730367684,2.6,ay
-5,-4.65,0.7144376874,2.6,ay
-5,-4.6,0.6902121182,2.6,ay
-5,-4.55,0.6599503666,2.6,ay
-5,-4.5,0.6258765571,2.6,ay
-5,-4.45,0.5899341156,2.6,ay
-5,-4.4,0.5536672884,2.6,ay
-5,-4.35,0.5182036489,2.6,ay
-5,-4.3,0.4842983827,2.6,ay
-5,-4.25,0.4524056517,2.6,ay
-5,-4.2,0.4227537904,2.6,ay
-5,-4.15,0.3954119555,2.6,ay
-5,-4.1,0.3703436499,2.6,ay
-5,-4.05,0.3474468727,2.6,ay
-5,-4,0.3265827599,2.6,ay
-5,-3.95,0.3075951787,2.6,ay
-5,-3.9,0.2903235314,2.6,ay
-5,-3.85,0.2746107772,2.6,ay
-5,-3.8,0.2603081202,2.6,ay
-5,-3.75,0.2472774825,2.6,ay
-5,-3.7,0.2353925249,2.6,ay
-5,-3.65,0.2245387698,2.6,ay
-5,-3.6,0.2146131817,2.6,ay
-5,-3.55,0.2055234396,2.6,ay
-5,-3.5,0.1971870692,2.6,ay
-5,-3.45,0.1895305258,2.6,ay
-5,-3.4,0.1824882912,2.6,ay
-5,-3.35,0.17600201,2.6,ay
-5,-3.3,0.1700197004,2.6,ay
-5,-3.25,0.1644950287,2.6,ay
-5,-3.2,0.159386659,2.6,ay
-5,-3.15,0.1546576753,2.6,ay
-5,-3.1,0.1502750677,2.6,ay
-5,-3.05,0.1462092776,2.6,ay
-5,-3,0.1424337984,2.6,ay
-5,-2.95,0.1389248248,2.6,ay
-5,-2.9,0.1356609447,2.6,ay
-5,-2.85,0.1326228657,2.6,ay
-5,-2.8,0.1297931808,2.6,ay
-5,-2.75,0.1271561568,2.6,ay
-5,-2.7,0.1246975519,2.6,ay
-5,-2.65,0.1224044532,2.6,ay
-5,-2.6,0.1202651349,2.6,ay
-5,-2.55,0.1182689331,2.6,ay
-5,-2.5,0.1164061341,2.6,ay
-5,-2.45,0.114667877,2.6,ay
-5,-2.4,0.1130460672,2.6,ay
-5,-2.35,0.1115332986,2.6,ay
-5,-2.3,0.110122786,2.6,ay
-5,-2.25,0.1088083045,2.6,ay
-5,-2.2,0.1075841341,2.6,ay
-5,-2.15,0.1064450136,2.6,ay
-5,-2.1,0.1053860947,2.6,ay
-5,-2.05,0.1044029057,2.6,ay
-5,-2,0.1034913155,2.6,ay
-5,-1.95,0.102647503,2.6,ay
-5,-1.9,0.1018679291,2.6,ay
-5,-1.85,0.1011493114,2.6,ay
