drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.0508617842,2,ay
-5,-4.95,0.05172671014,2,ay
-5,-4.9,0.05271995297,2,ay
-5,-4.85,0.05384872123,2,ay
-5,-4.8,0.05512116177,2,ay
-5,-4.75,0.05654636697,2,ay
-5,-4.7,0.05813438269,2,ay
-5,-4.65,0.05989621358,2,ay
-5,-4.6,0.06184382393,2,ay
-5,-4.55,0.06399012973,2,ay
-5,-4.5,0.06634897923,2,ay
-5,-4.45,0.06893511573,2,ay
-5,-4.4,0.07176411724,2,ay
-5,-4.35,0.07485230496,2,ay
-5,-4.3,0.07821661083,2,ay
-5,-4.25,0.08187439433,2,ay
-5,-4.2,0.08584319401,2,ay
-5,-4.15,0.09014040002,2,ay
-5,-4.1,0.09478283029,2,ay
-5,-4.05,0.09978619327,2,ay
-5,-4,0.1051644189,2,ay
-5,-3.95,0.1109288422,2,ay
-5,-3.9,0.117087227,2,ay
-5,-3.85,0.123642623,2,ay
-5,-3.8,0.1305920654,2,ay
-5,-3.75,0.1379251334,2,ay
-5,-3.7,0.1456224209,2,ay
-5,-3.65,0.1536539806,2,ay
-5,-3.6,0.1619778574,2,ay
-5,-3.55,0.1705388402,2,ay
-5,-3.5,0.1792676122,2,ay
-5,-3.45,0.1880804843,2,ay
-5,-3.4,0.1968799155,2,ay
-5,-3.35,0.2055559909,2,ay
-5,-3.3,0.2139889704,2,ay
-5,-3.25,0.222052933,2,ay
-5,-3.2,0.2296204122,2,ay
-5,-3.15,0.2365677672,2,ay
-5,-3.1,0.2427809091,2,ay
-5,-3.05,0.2481608953,2,ay
-5,-3,0.2526288499,2,ay
-5,-2.95,0.2561297435,2,ay
-5,-2.9,0.2586346448,2,ay
-5,-2.85,0.2601412604,2,ay
-5,-2.8,0.2606727657,2,ay
-5,-2.75,0.2602751562,2,ay
-5,-2.7,0.2590134578,2,ay
-5,-2.65,0.256967241,2,ay
-5,-2.6,0.2542259046,2,ay
-5,-2.55,0.2508840976,2,ay
-5,-2.5,0.2470376302,2,ay
-5,-2.45,0.2427800335,2,ay
-5,-2.4,0.2381998899,2,ay
-5,-2.35,0.2333789281,2,ay
-5,-2.3,0.2283908232,2,ay
-5,-2.25,0.2233006021,2,ay
-5,-2.2,0.2181645375,2,ay
-5,-2.15,0.2130304076,2,ay
-5,-2.1,0.207938013,2,ay
-5,-2.05,0.202919851,2,ay
-5,-2,0.1980018764,2,ay
-5,-1.95,0.1932042941,2,ay
-5,-1.9,0.1885423303,2,ay
-5,-1.85,0.184026964,2,ay
-5,-1.8,0.1796656002,2,ay
-5,-1.75,0.175462672,2,ay
-5,-1.7,0.1714201759,2,ay
-5,-1.65,0.1675381313,2,ay
-5,-1.6,0.1638149821,2,ay
-5,-1.55,0.1602479311,2,ay
-5,-1.5,0.1568332244,2,ay
-5,-1.45,0.1535663896,2,ay
-5,-1.4,0.1504424278,2,ay
-5,-1.35,0.1474559754,2,ay
-5,-1.3,0.1446014341,2,ay
-5,-1.25,0.1418730726,2,ay
-5,-1.2,0.1392651126,2,ay
-5,-1.15,0.1367717919,2,ay
-5,-1.1,0.1343874169,2,ay
-5,-1.05,0.1321064007,2,ay
-5,-1,0.1299232919,2,ay
-5,-0.95,0.1278327967,2,ay
-5,-0.9,0.1258297932,2,ay
-5,-0.85,0.1239093418,2,ay
-5,-0.8,0.1220666905,2,ay
-5,-0.75,0.1202972776,2,ay
-5,-0.7,0.1185967335,2,ay
-5,-0.65,0.1169608774,2,ay
-5,-0.6,0.115385715,2,ay
-5,-0.55,0.1138674363,2,ay
-5,-0.5,0.1124024086,2,ay
-5,-0.45,0.1109871745,2,ay
-5,-0.4,0.1096184449,2,ay
-5,-0.35,0.1082930945,2,ay
-5,-0.3,0.1070081576,2,ay
-5,-0.25,0.1057608225,2,ay
-5,-0.2,0.1045484269,2,ay
-5,-0.15,0.1033684542,2,ay
-5,-0.1,0.1022185286,2,ay
-5,-0.05,0.101096412,2,ay
-5,0,0.1,2,ay
-5,0.05,0.09892731931,2,ay
-5,0.1,0.09787652392,2,ay
-5,0.15,0.09684589341,2,ay
-5,0.2,0.09583382972,2,ay
-5,0.25,0.09483885499,2,ay
-5,0.3,0.09385960983,2,ay
-5,0.35,0.0928948511,2,ay
-5,0.4,0.09194344944,2,ay
-5,0.45,0.09100438829,2,ay
-5,0.5,0.09007676157,2,ay
-5,0.55,0.08915977146,2,ay
-5,0.6,0.08825272693,2,ay
-5,0.65,0.08735504163,2,ay
-5,0.7,0.08646623154,2,ay
-5,0.75,0.08558591275,2,ay
-5,0.8,0.0847137991,2,ay
-5,0.85,0.08384969893,2,ay
-5,0.9,0.08299351338,2,ay
-5,0.95,0.08214523233,2,ay
-5,1,0.08130493154,2,ay
-5,1.05,0.08047276936,2,ay
-5,1.1,0.07964898284,2,ay
-5,1.15,0.07883388434,2,ay
-5,1.2,0.07802785727,2,ay
-5,1.25,0.07723135238,2,ay
-5,1.3,0.07644488331,2,ay
-5,1.35,0.07566902271,2,ay
-5,1.4,0.07490439806,2,ay
-5,1.45,0.07415168763,2,ay
-5,1.5,0.07341161601,2,ay
-5,1.55,0.07268495084,2,ay
-5,1.6,0.07197249857,2,ay
-5,1.65,0.07127510097,2,ay
-5,1.7,0.07059363248,2,ay
-5,1.75,0.06992899658,2,ay
-5,1.8,0.06928212376,2,ay
-5,1.85,0.06865396925,2,ay
-5,1.9,0.06804551146,2,ay
-5,1.95,0.0674577511,2,ay
-5,2,0.06689171044,2,ay
-5,2.05,0.06634843379,2,ay
-5,2.1,0.06582898797,2,ay
-5,2.15,0.06533446443,2,ay
-5,2.2,0.06486598128,2,ay
-5,2.25,0.06442468653,2,ay
-5,2.3,0.06401176259,2,ay
-5,2.35,0.06362843112,2,ay
-5,2.4,0.06327595935,2,ay
-5,2.45,0.06295566758,2,ay
-5,2.5,0.06266893759,2,ay
-5,2.55,0.0624172228,2,ay
-5,2.6,0.06220205983,2,ay
-5,2.65,0.06202508141,2,ay
-5,2.7,0.06188803192,2,ay
-5,2.75,0.061792784,2,ay
-5,2.8,0.06174135862,2,ay
-5,2.85,0.06173594701,2,ay
-5,2.9,0.06177893629,2,ay
-5,2.95,0.06187293837,2,ay
-5,3,0.06202082316,2,ay
-5,3.05,0.06222575664,2,ay
-5,3.1,0.06249124494,2,ay
-5,3.15,0.06282118476,2,ay
-5,3.2,0.06321992251,2,ay
-5,3.25,0.06369232236,2,ay
-5,3.3,0.06424384684,2,ay
-5,3.35,0.06488065072,2,ay
-5,3.4,0.06560969253,2,ay
-5,3.45,0.06643886657,2,ay
-5,3.5,0.06737716102,2,ay
-5,3.55,0.06843484742,2,ay
-5,3.6,0.06962370994,2,ay
-5,3.65,0.07095732459,2,ay
-5,3.7,0.07245140072,2,ay
-5,3.75,0.0741242027,2,ay
-5,3.8,0.07599707484,2,ay
-5,3.85,0.07809509891,2,ay
-5,3.9,0.08044792704,2,ay
-5,3.95,0.08309084594,2,ay
-5,4,0.086066151,2,ay
-5,4.05,0.08942494126,2,ay
-5,4.1,0.09322949436,2,ay
-5,4.15,0.09755644993,2,ay
-5,4.2,0.1025011443,2,ay
-5,4.25,0.1081836111,2,ay
-5,4.3,0.1147570455,2,ay
-5,4.35,0.1224199966,2,ay
-5,4.4,0.1314343564,2,ay
-5,4.45,0.1421526292,2,ay
-5,4.5,0.1550605925,2,ay
-5,4.55,0.1708465302,2,ay
