drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.4631463919,3.1,ay
-5,-4.95,0.4420541853,3.1,ay
-5,-4.9,0.4205966064,3.1,ay
-5,-4.85,0.3991917126,3.1,ay
-5,-4.8,0.3781776168,3.1,ay
-5,-4.75,0.357814613,3.1,ay
-5,-4.7,0.3382920503,3.1,ay
-5,-4.65,0.3197378673,3.1,ay
-5,-4.6,0.3022290602,3.1,ay
-5,-4.55,0.2858019577,3.1,ay
-5,-4.5,0.2704615565,3.1,ay
-5,-4.45,0.256189587,3.1,ay
-5,-4.4,0.2429512281,3.1,ay
-5,-4.35,0.2307004715,3.1,ay
-5,-4.3,0.2193843613,3.1,ay
-5,-4.25,0.2089461734,3.1,ay
-5,-4.2,0.1993278105,3.1,ay
-5,-4.15,0.1904715121,3.1,ay
-5,-4.1,0.1823210457,3.1,ay
-5,-4.05,0.1748225182,3.1,ay
-5,-4,0.1679248639,3.1,ay
-5,-3.95,0.1615801276,3.1,ay
-5,-3.9,0.1557435844,3.1,ay
-5,-3.85,0.1503737396,3.1,ay
-5,-3.8,0.145432259,3.1,ay
-5,-3.75,0.1408838377,3.1,ay
-5,-3.7,0.1366960528,3.1,ay
-5,-3.65,0.1328391758,3.1,ay
-5,-3.6,0.1292860013,3.1,ay
-5,-3.55,0.1260116526,3.1,ay
-5,-3.5,0.1229934081,3.1,ay
-5,-3.45,0.1202105221,3.1,ay
-5,-3.4,0.1176440686,3.1,ay
-5,-3.35,0.1152767783,3.1,ay
-5,-3.3,0.1130929003,3.1,ay
-5,-3.25,0.1110780666,3.1,ay
-5,-3.2,0.1092191708,3.1,ay
-5,-3.15,0.1075042543,3.1,ay
-5,-3.1,0.1059224028,3.1,ay
-5,-3.05,0.1044636543,3.1,ay
-5,-3,0.1031189093,3.1,ay
-5,-2.95,0.1018798558,3.1,ay
-5,-2.9,0.1007388951,3.1,ay
-5,-2.85,0.09968907974,3.1,ay
-5,-2.8,0.09872405166,3.1,ay
-5,-2.75,0.09783799107,3.1,ay
-5,-2.7,0.09702556594,3.1,ay
-5,-2.65,0.09628189095,3.1,ay
-5,-2.6,0.09560248245,3.1,ay
-5,-2.55,0.09498322764,3.1,ay
-5,-2.5,0.09442034709,3.1,ay
-5,-2.45,0.09391036851,3.1,ay
-5,-2.4,0.09345009749,3.1,ay
-5,-2.35,0.09303659324,3.1,ay
-5,-2.3,0.09266714587,3.1,ay
-5,-2.25,0.09233925689,3.1,ay
-5,-2.2,0.092050621,3.1,ay
-5,-2.15,0.09179910789,3.1,ay
-5,-2.1,0.09158274774,3.1,ay
-5,-2.05,0.09139971702,3.1,ay
-5,-2,0.09124832557,3.1,ay
-5,-1.95,0.09112700625,3.1,ay
-5,-1.9,0.09103430248,3.1,ay
-5,-1.85,0.09096885901,3.1,ay
-5,-1.8,0.09092941328,3.1,ay
-5,-1.75,0.0909147879,3.1,ay
-5,-1.7,0.09092388141,3.1,ay
-5,-1.65,0.0909556627,3.1,ay
-5,-1.6,0.09100916329,3.1,ay
-5,-1.55,0.09108347264,3.1,ay
-5,-1.5,0.09117773188,3.1,ay
-5,-1.45,0.09129112795,3.1,ay
-5,-1.4,0.09142289006,3.1,ay
-5,-1.35,0.09157228476,3.1,ay
-5,-1.3,0.09173861119,3.1,ay
-5,-1.25,0.09192119657,3.1,ay
-5,-1.2,0.09211939339,3.1,ay
-5,-1.15,0.09233257605,3.1,ay
-5,-1.1,0.09256013565,3.1,ay
-5,-1.05,0.09280147855,3.1,ay
-5,-1,0.09305602111,3.1,ay
-5,-0.95,0.093323189,3.1,ay
-5,-0.9,0.09360241257,3.1,ay
-5,-0.85,0.0938931239,3.1,ay
-5,-0.8,0.09419475447,3.1,ay
-5,-0.75,0.09450673294,3.1,ay
-5,-0.7,0.09482848117,3.1,ay
