drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.1220549946,4.9,ay
-5,-4.95,0.123472073,4.9,ay
-5,-4.9,0.1248558926,4.9,ay
-5,-4.85,0.1262034441,4.9,ay
-5,-4.8,0.1275118068,4.9,ay
-5,-4.75,0.1287781677,4.9,ay
-5,-4.7,0.1299998401,4.9,ay
-5,-4.65,0.1311742818,4.9,ay
-5,-4.6,0.1322991128,4.9,ay
-5,-4.55,0.1333721295,4.9,ay
-5,-4.5,0.1343913202,4.9,ay
-5,-4.45,0.135354877,4.9,ay
-5,-4.4,0.1362612074,4.9,ay
-5,-4.35,0.1371089423,4.9,ay
-5,-4.3,0.137896943,4.9,ay
-5,-4.25,0.1386243056,4.9,ay
-5,-4.2,0.1392903641,4.9,ay
-5,-4.15,0.1398946894,4.9,ay
-5,-4.1,0.1404370877,4.9,ay
-5,-4.05,0.1409175971,4.9,ay
-5,-4,0.1413364809,4.9,ay
-5,-3.95,0.14169422,4.9,ay
-5,-3.9,0.1419915032,4.9,ay
-5,-3.85,0.1422292167,4.9,ay
-5,-3.8,0.1424084317,4.9,ay
-5,-3.75,0.1425303901,4.9,ay
-5,-3.7,0.1425964918,4.9,ay
-5,-3.65,0.1426082787,4.9,ay
-5,-3.6,0.1425674204,4.9,ay
-5,-3.55,0.1424756981,4.9,ay
-5,-3.5,0.1423349886,4.9,ay
-5,-3.45,0.1421472498,4.9,ay
-5,-3.4,0.1419145053,4.9,ay
-5,-3.35,0.1416388298,4.9,ay
-5,-3.3,0.1413223345,4.9,ay
-5,-3.25,0.1409671543,4.9,ay
-5,-3.2,0.1405754352,4.9,ay
-5,-3.15,0.1401493217,4.9,ay
-5,-3.1,0.139690947,4.9,ay
-5,-3.05,0.1392024224,4.9,ay
-5,-3,0.1386858285,4.9,ay
-5,-2.95,0.1381432062,4.9,ay
-5,-2.9,0.1375765519,4.9,ay
-5,-2.85,0.1369878079,4.9,ay
-5,-2.8,0.1363788601,4.9,ay
-5,-2.75,0.1357515316,4.9,ay
-5,-2.7,0.1351075796,4.9,ay
-5,-2.65,0.1344486933,4.9,ay
-5,-2.6,0.1337764897,4.9,ay
-5,-2.55,0.1330925137,4.9,ay
-5,-2.5,0.132398237,4.9,ay
-5,-2.45,0.1316950561,4.9,ay
-5,-2.4,0.1309842947,4.9,ay
-5,-2.35,0.130267202,4.9,ay
-5,-2.3,0.129544955,4.9,ay
-5,-2.25,0.1288186589,4.9,ay
-5,-2.2,0.1280893491,4.9,ay
-5,-2.15,0.1273579927,4.9,ay
-5,-2.1,0.1266254903,4.9,ay
-5,-2.05,0.1258926781,4.9,ay
-5,-2,0.1251603307,4.9,ay
-5,-1.95,0.1244291628,4.9,ay
-5,-1.9,0.123699832,4.9,ay
-5,-1.85,0.1229729408,4.9,ay
-5,-1.8,0.1222490399,4.9,ay
-5,-1.75,0.1215286297,4.9,ay
-5,-1.7,0.1208121642,4.9,ay
-5,-1.65,0.1201000517,4.9,ay
-5,-1.6,0.1193926587,4.9,ay
-5,-1.55,0.1186903119,4.9,ay
-5,-1.5,0.1179933,4.9,ay
-5,-1.45,0.1173018769,4.9,ay
-5,-1.4,0.1166162635,4.9,ay
-5,-1.35,0.1159366493,4.9,ay
-5,-1.3,0.1152631957,4.9,ay
-5,-1.25,0.114596037,4.9,ay
-5,-1.2,0.1139352823,4.9,ay
-5,-1.15,0.1132810185,4.9,ay
-5,-1.1,0.1126333105,4.9,ay
-5,-1.05,0.1119922038,4.9,ay
-5,-1,0.1113577264,4.9,ay
-5,-0.95,0.1107298895,4.9,ay
-5,-0.9,0.1101086894,4.9,ay
-5,-0.85,0.1094941089,4.9,ay
-5,-0.8,0.1088861186,4.9,ay
-5,-0.75,0.1082846779,4.9,ay
-5,-0.7,0.1076897365,4.9,ay
-5,-0.65,0.1071012355,4.9,ay
-5,-0.6,0.1065191084,4.9,ay
-5,-0.55,0.1059432818,4.9,ay
-5,-0.5,0.1053736766,4.9,ay
-5,-0.45,0.1048102093,4.9,ay
-5,-0.4,0.1042527918,4.9,ay
-5,-0.35,0.1037013336,4.9,ay
-5,-0.3,0.1031557411,4.9,ay
-5,-0.25,0.1026159192,4.9,ay
-5,-0.2,0.1020817718,4.9,ay
-5,-0.15,0.1015532023,4.9,ay
-5,-0.1,0.1010301141,4.9,ay
-5,-0.05,0.1005124117,4.9,ay
-5,0,0.09999999993,4.9,ay
-5,0.05,0.09949278645,4.9,ay
-5,0.1,0.0989906801,4.9,ay
-5,0.15,0.09849359269,4.9,ay
-5,0.2,0.09800143899,4.9,ay
-5,0.25,0.09751413687,4.9,ay
-5,0.3,0.09703160803,4.9,ay
-5,0.35,0.09655377826,4.9,ay
-5,0.4,0.09608057734,4.9,ay
-5,0.45,0.09561194002,4.9,ay
-5,0.5,0.09514780544,4.9,ay
-5,0.55,0.09468811796,4.9,ay
-5,0.6,0.09423282766,4.9,ay
-5,0.65,0.09378188949,4.9,ay
-5,0.7,0.09333526445,4.9,ay
-5,0.75,0.09289291947,4.9,ay
-5,0.8,0.09245482734,4.9,ay
-5,0.85,0.09202096713,4.9,ay
-5,0.9,0.09159132434,4.9,ay
-5,0.95,0.09116589072,4.9,ay
-5,1,0.09074466483,4.9,ay
-5,1.05,0.09032765171,4.9,ay
-5,1.1,0.08991486328,4.9,ay
-5,1.15,0.08950631821,4.9,ay
-5,1.2,0.08910204234,4.9,ay
-5,1.25,0.08870206833,4.9,ay
-5,1.3,0.08830643577,4.9,ay
-5,1.35,0.08791519179,4.9,ay
-5,1.4,0.08752839047,4.9,ay
-5,1.45,0.08714609303,4.9,ay
-5,1.5,0.08676836799,4.9,ay
-5,1.55,0.08639529149,4.9,ay
-5,1.6,0.08602694663,4.9,ay
-5,1.65,0.08566342415,4.9,ay
-5,1.7,0.08530482211,4.9,ay
-5,1.75,0.08495124623,4.9,ay
-5,1.8,0.08460280943,4.9,ay
-5,1.85,0.08425963245,4.9,ay
-5,1.9,0.0839218437,4.9,ay
-5,1.95,0.08358957902,4.9,ay
-5,2,0.08326298206,4.9,ay
-5,2.05,0.08294220437,4.9,ay
-5,2.1,0.08262740531,4.9,ay
-5,2.15,0.08231875225,4.9,ay
-5,2.2,0.0820164205,4.9,ay
-5,2.25,0.08172059365,4.9,ay
-5,2.3,0.08143146358,4.9,ay
-5,2.35,0.08114923054,4.9,ay
-5,2.4,0.08087410361,4.9,ay
-5,2.45,0.08060630034,4.9,ay
-5,2.5,0.08034604742,4.9,ay
-5,2.55,0.08009358075,4.9,ay
-5,2.6,0.07984914562,4.9,ay
-5,2.65,0.0796129972,4.9,ay
-5,2.7,0.07938540056,4.9,ay
-5,2.75,0.07916663122,4.9,ay
-5,2.8,0.07895697526,4.9,ay
