drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.1974614459,5,ax
-5,-4.95,0.1951629895,5,ax
-5,-4.9,0.1928088749,5,ax
-5,-4.85,0.190409612,5,ax
-5,-4.8,0.1879753582,5,ax
-5,-4.75,0.1855158584,5,ax
-5,-4.7,0.1830403622,5,ax
-5,-4.65,0.1805575901,5,ax
-5,-4.6,0.1780757213,5,ax
-5,-4.55,0.1756023316,5,ax
-5,-4.5,0.1731443993,5,ax
-5,-4.45,0.170708296,5,ax
-5,-4.4,0.1682997952,5,ax
-5,-4.35,0.1659240774,5,ax
-5,-4.3,0.1635857305,5,ax
-5,-4.25,0.1612887983,5,ax
-5,-4.2,0.1590367866,5,ax
-5,-4.15,0.1568326871,5,ax
-5,-4.1,0.1546790189,5,ax
-5,-4.05,0.1525778541,5,ax
-5,-4,0.1505308428,5,ax
-5,-3.95,0.1485392635,5,ax
-5,-3.9,0.1466040271,5,ax
-5,-3.85,0.1447257431,5,ax
-5,-3.8,0.1429047165,5,ax
-5,-3.75,0.1411409991,5,ax
-5,-3.7,0.1394344078,5,ax
-5,-3.65,0.137784558,5,ax
-5,-3.6,0.1361908862,5,ax
-5,-3.55,0.1346526651,5,ax
-5,-3.5,0.133169038,5,ax
-5,-3.45,0.1317390284,5,ax
-5,-3.4,0.1303615641,5,ax
-5,-3.35,0.1290354993,5,ax
-5,-3.3,0.1277596102,5,ax
-5,-3.25,0.1265326307,5,ax
-5,-3.2,0.1253532545,5,ax
-5,-3.15,0.1242201448,5,ax
-5,-3.1,0.1231319436,5,ax
-5,-3.05,0.1220872907,5,ax
-5,-3,0.1210848167,5,ax
-5,-2.95,0.1201231568,5,ax
-5,-2.9,0.1192009564,5,ax
-5,-2.85,0.1183168764,5,ax
-5,-2.8,0.1174695948,5,ax
-5,-2.75,0.1166578098,5,ax
-5,-2.7,0.1158802495,5,ax
-5,-2.65,0.115135662,5,ax
-5,-2.6,0.1144228272,5,ax
-5,-2.55,0.1137405561,5,ax
-5,-2.5,0.1130876822,5,ax
-5,-2.45,0.1124630861,5,ax
-5,-2.4,0.1118656656,5,ax
-5,-2.35,0.1112943572,5,ax
-5,-2.3,0.1107481292,5,ax
-5,-2.25,0.1102259754,5,ax
-5,-2.2,0.1097269289,5,ax
-5,-2.15,0.109250047,5,ax
-5,-2.1,0.1087944226,5,ax
-5,-2.05,0.108359172,5,ax
-5,-2,0.1079434444,5,ax
-5,-1.95,0.107546407,5,ax
-5,-1.9,0.1071672681,5,ax
-5,-1.85,0.1068052493,5,ax
-5,-1.8,0.1064595984,5,ax
-5,-1.75,0.1061295932,5,ax
-5,-1.7,0.1058145265,5,ax
-5,-1.65,0.1055137137,5,ax
-5,-1.6,0.1052264939,5,ax
-5,-1.55,0.1049522226,5,ax
-5,-1.5,0.1046902755,5,ax
-5,-1.45,0.1044400435,5,ax
-5,-1.4,0.1042009363,5,ax
-5,-1.35,0.1039723775,5,ax
-5,-1.3,0.1037538071,5,ax
-5,-1.25,0.1035446785,5,ax
-5,-1.2,0.103344457,5,ax
-5,-1.15,0.1031526223,5,ax
-5,-1.1,0.102968666,5,ax
-5,-1.05,0.1027920899,5,ax
-5,-1,0.1026224076,5,ax
-5,-0.95,0.1024591389,5,ax
-5,-0.9,0.1023018191,5,ax
-5,-0.85,0.1021499886,5,ax
-5,-0.8,0.1020031946,5,ax
-5,-0.75,0.101860999,5,ax
-5,-0.7,0.101722962,5,ax
-5,-0.65,0.1015886583,5,ax
-5,-0.6,0.1014576691,5,ax
-5,-0.55,0.1013295802,5,ax
-5,-0.5,0.1012039841,5,ax
-5,-0.45,0.1010804806,5,ax
-5,-0.4,0.1009586747,5,ax
-5,-0.35,0.1008381783,5,ax
-5,-0.3,0.1007186076,5,ax
-5,-0.25,0.1005995878,5,ax
-5,-0.2,0.1004807503,5,ax
-5,-0.15,0.1003617264,5,ax
-5,-0.1,0.1002421606,5,ax
-5,-0.05,0.1001217013,5,ax
-5,0,0.1000000003,5,ax
-5,0.05,0.0998767184,5,ax
-5,0.1,0.09975152393,5,ax
-5,0.15,0.09962408833,5,ax
-5,0.2,0.09949409431,5,ax
-5,0.25,0.0993612266,5,ax
-5,0.3,0.09922518502,5,ax
-5,0.35,0.09908567058,5,ax
-5,0.4,0.09894239212,5,ax
-5,0.45,0.0987950719,5,ax
-5,0.5,0.0986434365,5,ax
-5,0.55,0.09848722466,5,ax
-5,0.6,0.09832618174,5,ax
-5,0.65,0.0981600637,5,ax
-5,0.7,0.09798863943,5,ax
-5,0.75,0.0978116823,5,ax
-5,0.8,0.09762898336,5,ax
-5,0.85,0.09744033954,5,ax
-5,0.9,0.09724556148,5,ax
-5,0.95,0.09704447194,5,ax
-5,1,0.09683690506,5,ax
-5,1.05,0.09662270824,5,ax
-5,1.1,0.096401741,5,ax
-5,1.15,0.09617387577,5,ax
-5,1.2,0.09593899933,5,ax
-5,1.25,0.0956970122,5,ax
-5,1.3,0.09544782613,5,ax
-5,1.35,0.09519137036,5,ax
-5,1.4,0.09492758769,5,ax
-5,1.45,0.09465643199,5,ax
-5,1.5,0.09437787635,5,ax
-5,1.55,0.09409190368,5,ax
-5,1.6,0.09379851546,5,ax
-5,1.65,0.09349772579,5,ax
-5,1.7,0.09318956217,5,ax
-5,1.75,0.09287406929,5,ax
-5,1.8,0.09255130399,5,ax
-5,1.85,0.09222133947,5,ax
-5,1.9,0.09188426039,5,ax
-5,1.95,0.09154016687,5,ax
-5,2,0.09118917371,5,ax
-5,2.05,0.0908314057,5,ax
-5,2.1,0.09046700492,5,ax
-5,2.15,0.09009612412,5,ax
-5,2.2,0.08971892775,5,ax
-5,2.25,0.08933559422,5,ax
-5,2.3,0.08894631178,5,ax
-5,2.35,0.08855128036,5,ax
-5,2.4,0.08815071261,5,ax
-5,2.45,0.08774482872,5,ax
-5,2.5,0.08733385931,5,ax
-5,2.55,0.08691804711,5,ax
-5,2.6,0.08649763978,5,ax
-5,2.65,0.08607289566,5,ax
-5,2.7,0.08564408015,5,ax
-5,2.75,0.08521146685,5,ax
-5,2.8,0.08477533449,5,ax
-5,2.85,0.08433596968,5,ax
-5,2.9,0.08389366384,5,ax
-5,2.95,0.08344871445,5,ax
-5,3,0.08300142221,5,ax
-5,3.05,0.08255209333,5,ax
-5,3.1,0.08210103798,5,ax
-5,3.15,0.08164857002,5,ax
-5,3.2,0.08119500355,5,ax
-5,3.25,0.08074065844,5,ax
-5,3.3,0.08028585644,5,ax
-5,3.35,0.07983091861,5,ax
-5,3.4,0.07937617022,5,ax
-5,3.45,0.07892193655,5,ax
-5,3.5,0.07846854413,5,ax
-5,3.55,0.07801632077,5,ax
