drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.04800798809,1.5,ay
-5,-4.95,0.04844517521,1.5,ay
-5,-4.9,0.04898483885,1.5,ay
-5,-4.85,0.0496251033,1.5,ay
-5,-4.8,0.0503656878,1.5,ay
-5,-4.75,0.05120764463,1.5,ay
-5,-4.7,0.0521531732,1.5,ay
-5,-4.65,0.05320548942,1.5,ay
-5,-4.6,0.05436873698,1.5,ay
-5,-4.55,0.05564792982,1.5,ay
-5,-4.5,0.05704891875,1.5,ay
-5,-4.45,0.05857837712,1.5,ay
-5,-4.4,0.06024380107,1.5,ay
-5,-4.35,0.0620535218,1.5,ay
-5,-4.3,0.06401672647,1.5,ay
-5,-4.25,0.06614348609,1.5,ay
-5,-4.2,0.06844478794,1.5,ay
-5,-4.15,0.07093256942,1.5,ay
-5,-4.1,0.0736197517,1.5,ay
-5,-4.05,0.07652026843,1.5,ay
-5,-4,0.07964908659,1.5,ay
-5,-3.95,0.08302221328,1.5,ay
-5,-3.9,0.08665668241,1.5,ay
-5,-3.85,0.09057051272,1.5,ay
-5,-3.8,0.09478262687,1.5,ay
-5,-3.75,0.09931271855,1.5,ay
-5,-3.7,0.1041810527,1.5,ay
-5,-3.65,0.1094081778,1.5,ay
-5,-3.6,0.1150145306,1.5,ay
-5,-3.55,0.1210199049,1.5,ay
-5,-3.5,0.1274427557,1.5,ay
-5,-3.45,0.1342993088,1.5,ay
-5,-3.4,0.1416024407,1.5,ay
-5,-3.35,0.1493603048,1.5,ay
-5,-3.3,0.1575746786,1.5,ay
-5,-3.25,0.1662390282,1.5,ay
-5,-3.2,0.1753363103,1.5,ay
-5,-3.15,0.1848365621,1.5,ay
-5,-3.1,0.194694393,1.5,ay
-5,-3.05,0.2048465342,1.5,ay
-5,-3,0.2152097029,1.5,ay
-5,-2.95,0.2256790821,1.5,ay
-5,-2.9,0.2361278026,1.5,ay
-5,-2.85,0.2464078346,1.5,ay
-5,-2.8,0.256352654,1.5,ay
-5,-2.75,0.2657819682,1.5,ay
-5,-2.7,0.2745085468,1.5,ay
-5,-2.65,0.282346943,1.5,ay
-5,-2.6,0.2891235321,1.5,ay
-5,-2.55,0.2946869764,1.5,ay
-5,-2.5,0.2989179931,1.5,ay
-5,-2.45,0.3017372579,1.5,ay
-5,-2.4,0.3031104217,1.5,ay
-5,-2.35,0.3030496228,1.5,ay
-5,-2.3,0.3016113381,1.5,ay
-5,-2.25,0.2988909808,1.5,ay
-5,-2.2,0.2950150451,1.5,ay
-5,-2.15,0.2901318559,1.5,ay
-5,-2.1,0.2844020192,1.5,ay
-5,-2.05,0.2779895148,1.5,ay
-5,-2,0.2710541123,1.5,ay
-5,-1.95,0.2637454917,1.5,ay
-5,-1.9,0.2561991639,1.5,ay
-5,-1.85,0.248534084,1.5,ay
-5,-1.8,0.2408516917,1.5,ay
-5,-1.75,0.2332360812,1.5,ay
-5,-1.7,0.2257549669,1.5,ay
-5,-1.65,0.2184611534,1.5,ay
-5,-1.6,0.2113942891,1.5,ay
-5,-1.55,0.2045827006,1.5,ay
