drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.2166583019,4.5,ay
-5,-4.95,0.2154639764,4.5,ay
-5,-4.9,0.2140597755,4.5,ay
-5,-4.85,0.2124655571,4.5,ay
-5,-4.8,0.2107012283,4.5,ay
-5,-4.75,0.2087864555,4.5,ay
-5,-4.7,0.206740422,4.5,ay
-5,-4.65,0.2045816194,4.5,ay
-5,-4.6,0.2023276881,4.5,ay
-5,-4.55,0.1999952908,4.5,ay
-5,-4.5,0.1976000244,4.5,ay
-5,-4.45,0.1951563695,4.5,ay
-5,-4.4,0.1926776551,4.5,ay
-5,-4.35,0.1901760582,4.5,ay
-5,-4.3,0.1876626197,4.5,ay
-5,-4.25,0.1851472796,4.5,ay
-5,-4.2,0.1826389142,4.5,ay
-5,-4.15,0.1801453924,4.5,ay
-5,-4.1,0.1776736367,4.5,ay
-5,-4.05,0.1752296861,4.5,ay
-5,-4,0.1728187589,4.5,ay
-5,-3.95,0.1704453198,4.5,ay
-5,-3.9,0.1681131473,4.5,ay
-5,-3.85,0.1658253932,4.5,ay
-5,-3.8,0.1635846448,4.5,ay
-5,-3.75,0.1613929808,4.5,ay
-5,-3.7,0.1592520274,4.5,ay
-5,-3.65,0.1571630045,4.5,ay
-5,-3.6,0.1551267775,4.5,ay
-5,-3.55,0.1531438936,4.5,ay
-5,-3.5,0.151214626,4.5,ay
-5,-3.45,0.1493390054,4.5,ay
-5,-3.4,0.1475168554,4.5,ay
-5,-3.35,0.1457478181,4.5,ay
-5,-3.3,0.1440313824,4.5,ay
-5,-3.25,0.142366906,4.5,ay
-5,-3.2,0.1407536367,4.5,ay
-5,-3.15,0.1391907302,4.5,ay
-5,-3.1,0.1376772656,4.5,ay
-5,-3.05,0.1362122625,4.5,ay
-5,-3,0.1347946893,4.5,ay
-5,-2.95,0.1334234786,4.5,ay
-5,-2.9,0.1320975334,4.5,ay
-5,-2.85,0.1308157374,4.5,ay
-5,-2.8,0.1295769607,4.5,ay
-5,-2.75,0.1283800675,4.5,ay
-5,-2.7,0.1272239209,4.5,ay
-5,-2.65,0.1261073867,4.5,ay
-5,-2.6,0.1250293384,4.5,ay
-5,-2.55,0.1239886591,4.5,ay
-5,-2.5,0.1229842451,4.5,ay
-5,-2.45,0.122015009,4.5,ay
-5,-2.4,0.1210798786,4.5,ay
-5,-2.35,0.1201778005,4.5,ay
-5,-2.3,0.119307742,4.5,ay
-5,-2.25,0.1184686888,4.5,ay
-5,-2.2,0.117659649,4.5,ay
-5,-2.15,0.1168796511,4.5,ay
-5,-2.1,0.116127745,4.5,ay
-5,-2.05,0.1154030028,4.5,ay
-5,-2,0.1147045162,4.5,ay
-5,-1.95,0.1140314002,4.5,ay
-5,-1.9,0.1133827888,4.5,ay
-5,-1.85,0.1127578376,4.5,ay
-5,-1.8,0.1121557219,4.5,ay
-5,-1.75,0.1115756363,4.5,ay
-5,-1.7,0.1110167944,4.5,ay
-5,-1.65,0.1104784286,4.5,ay
-5,-1.6,0.1099597887,4.5,ay
-5,-1.55,0.1094601423,4.5,ay
-5,-1.5,0.1089787729,4.5,ay
-5,-1.45,0.1085149799,4.5,ay
-5,-1.4,0.1080680789,4.5,ay
-5,-1.35,0.1076373999,4.5,ay
-5,-1.3,0.1072222864,4.5,ay
-5,-1.25,0.1068220955,4.5,ay
-5,-1.2,0.1064361979,4.5,ay
-5,-1.15,0.1060639759,4.5,ay
-5,-1.1,0.1057048235,4.5,ay
-5,-1.05,0.1053581463,4.5,ay
-5,-1,0.1050233598,4.5,ay
-5,-0.95,0.1046998904,4.5,ay
-5,-0.9,0.1043871729,4.5,ay
-5,-0.85,0.1040846525,4.5,ay
