drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.05086178418,2,ax
-5,-4.95,0.05172671016,2,ax
-5,-4.9,0.05271995297,2,ax
-5,-4.85,0.05384872122,2,ax
-5,-4.8,0.05512116177,2,ax
-5,-4.75,0.05654636694,2,ax
-5,-4.7,0.05813438269,2,ax
-5,-4.65,0.05989621359,2,ax
-5,-4.6,0.0618438239,2,ax
-5,-4.55,0.06399012972,2,ax
-5,-4.5,0.0663489792,2,ax
-5,-4.45,0.06893511574,2,ax
-5,-4.4,0.07176411725,2,ax
-5,-4.35,0.07485230495,2,ax
-5,-4.3,0.07821661087,2,ax
-5,-4.25,0.08187439434,2,ax
-5,-4.2,0.08584319404,2,ax
-5,-4.15,0.09014039997,2,ax
-5,-4.1,0.09478283034,2,ax
-5,-4.05,0.09978619328,2,ax
-5,-4,0.1051644189,2,ax
-5,-3.95,0.1109288423,2,ax
-5,-3.9,0.117087227,2,ax
-5,-3.85,0.123642623,2,ax
-5,-3.8,0.1305920654,2,ax
-5,-3.75,0.1379251334,2,ax
-5,-3.7,0.1456224209,2,ax
-5,-3.65,0.1536539804,2,ax
-5,-3.6,0.1619778571,2,ax
-5,-3.55,0.1705388403,2,ax
-5,-3.5,0.1792676121,2,ax
-5,-3.45,0.1880804841,2,ax
-5,-3.4,0.1968799156,2,ax
-5,-3.35,0.2055559912,2,ax
-5,-3.3,0.21398897,2,ax
-5,-3.25,0.2220529329,2,ax
-5,-3.2,0.2296204124,2,ax
-5,-3.15,0.2365677669,2,ax
-5,-3.1,0.2427809093,2,ax
-5,-3.05,0.2481608954,2,ax
-5,-3,0.2526288495,2,ax
-5,-2.95,0.2561297432,2,ax
-5,-2.9,0.2586346448,2,ax
-5,-2.85,0.2601412602,2,ax
-5,-2.8,0.2606727655,2,ax
-5,-2.75,0.2602751564,2,ax
-5,-2.7,0.2590134577,2,ax
-5,-2.65,0.2569672413,2,ax
-5,-2.6,0.2542259046,2,ax
-5,-2.55,0.2508840976,2,ax
-5,-2.5,0.2470376302,2,ax
-5,-2.45,0.2427800335,2,ax
-5,-2.4,0.23819989,2,ax
-5,-2.35,0.233378928,2,ax
-5,-2.3,0.2283908233,2,ax
-5,-2.25,0.2233006021,2,ax
-5,-2.2,0.2181645376,2,ax
-5,-2.15,0.2130304075,2,ax
-5,-2.1,0.207938013,2,ax
-5,-2.05,0.202919851,2,ax
-5,-2,0.1980018762,2,ax
-5,-1.95,0.1932042942,2,ax
-5,-1.9,0.1885423303,2,ax
-5,-1.85,0.184026964,2,ax
-5,-1.8,0.1796656002,2,ax
-5,-1.75,0.175462672,2,ax
