drive,azz,delta_theta,theta_value,slice_type
-5,-5,0.2542081756,3.6,ay
-5,-4.95,0.2439418705,3.6,ay
-5,-4.9,0.2342796711,3.6,ay
-5,-4.85,0.2251999111,3.6,ay
-5,-4.8,0.2166772558,3.6,ay
-5,-4.75,0.2086841758,3.6,ay
-5,-4.7,0.201192059,3.6,ay
-5,-4.65,0.1941720436,3.6,ay
-5,-4.6,0.1875956199,3.6,ay
-5,-4.55,0.1814350546,3.6,ay
-5,-4.5,0.1756636825,3.6,ay
-5,-4.45,0.1702560897,3.6,ay
-5,-4.4,0.1651882244,3.6,ay
-5,-4.35,0.1604374411,3.6,ay
-5,-4.3,0.1559825115,3.6,ay
-5,-4.25,0.1518035993,3.6,ay
-5,-4.2,0.1478822175,3.6,ay
-5,-4.15,0.1442011705,3.6,ay
-5,-4.1,0.1407444884,3.6,ay
-5,-4.05,0.1374973562,3.6,ay
-5,-4,0.1344460414,3.6,ay
-5,-3.95,0.1315778223,3.6,ay
-5,-3.9,0.1288809172,3.6,ay
-5,-3.85,0.126344417,3.6,ay
-5,-3.8,0.1239582192,3.6,ay
-5,-3.75,0.1217129698,3.6,ay
-5,-3.7,0.1196000028,3.6,ay
-5,-3.65,0.1176112897,3.6,ay
-5,-3.6,0.1157393871,3.6,ay
-5,-3.55,0.113977393,3.6,ay
-5,-3.5,0.1123189034,3.6,ay
-5,-3.45,0.1107579725,3.6,ay
-5,-3.4,0.1092890778,3.6,ay
-5,-3.35,0.1079070857,3.6,ay
-5,-3.3,0.1066072222,3.6,ay
-5,-3.25,0.1053850431,3.6,ay
-5,-3.2,0.1042364104,3.6,ay
-5,-3.15,0.1031574671,3.6,ay
-5,-3.1,0.1021446159,3.6,ay
-5,-3.05,0.1011944997,3.6,ay
-5,-3,0.1003039831,3.6,ay
-5,-2.95,0.09947013511,3.6,ay
-5,-2.9,0.0986902149,3.6,ay
-5,-2.85,0.09796165659,3.6,ay
-5,-2.8,0.09728205673,3.6,ay
-5,-2.75,0.09664916237,3.6,ay
-5,-2.7,0.09606085996,3.6,ay
-5,-2.65,0.09551516541,3.6,ay
-5,-2.6,0.0950102144,3.6,ay
